"Freq [kHz]","ACR(SignalNet1:Source1,SignalNet1:Source1) [uOhm]","ACL(SignalNet1:Source1,SignalNet1:Source1) [pH]","C(SignalNet1,SignalNet1) [pF]"
275,3.03383863913198,35.5418931058666,
276,3.03934970387242,35.5387093866664,
277,3.04485079381053,35.5355429234204,
278,3.05034196291299,35.532393560809,
279,3.0558232646616,35.5292611454632,
280,3.06129475205939,35.5261455259326,
281,3.06675647763652,35.5230465526548,
282,3.07220849345627,35.5199640779255,
283,3.07765085112071,35.5168979558687,
284,3.08308360177652,35.5138480424076,
285,3.0885067961205,35.5108141952365,
286,3.09392048440514,35.5077962737927,
287,3.09932471644405,35.5047941392293,
288,3.10471954161728,35.5018076543878,
289,3.11010500887663,35.4988366837728,
290,3.11548116675077,35.4958810935252,
291,3.1208480633504,35.4929407513975,
292,3.12620574637326,35.4900155267286,
293,3.13155426310904,35.4871052904195,
294,3.1368936604443,35.4842099149096,
295,3.14222398486723,35.4813292741528,
296,3.14754528247238,35.4784632435948,
297,3.15285759896532,35.4756117001503,
298,3.15816097966722,35.4727745221809,
299,3.16345546951934,35.4699515894732,
300,3.16874111308751,35.4671427832175,
301,3.17401795456647,35.4643479859867,
302,3.1792860377842,35.4615670817158,
303,3.18454540620617,35.4587999556817,
304,3.1897961029395,35.4560464944829,
305,3.19503817073713,35.4533065860206,
306,3.20027165200183,35.450580119479,
307,3.20549658879022,35.4478669853071,
308,3.21071302281674,35.4451670751992,
309,3.21592099545748,35.442480282078,
310,3.22112054775407,35.4398065000755,
311,3.2263117204174,35.4371456245167,
312,3.23149455383139,35.4344975519013,
313,3.2366690880566,35.4318621798876,
314,3.2418353628339,35.4292394072753,
315,3.24699341758797,35.4266291339897,
316,3.25214329143088,35.4240312610653,
317,3.25728502316547,35.42144569063,
318,3.26241865128885,35.4188723258899,
319,3.26754421399567,35.4163110711141,
320,3.27266174918152,35.4137618316191,
321,3.27777129444613,35.4112245137551,
322,3.28287288709665,35.4086990248908,
323,3.28796656415079,35.4061852733993,
324,3.29305236233996,35.4036831686445,
325,3.29813031811237,35.4011926209669,
326,3.30320046763608,35.3987135416707,
327,3.308262846802,35.3962458430097,
328,3.31331749122684,35.393789438175,
329,3.31836443625605,35.391344241282,
330,3.32340371696672,35.3889101673575,
331,3.32843536817037,35.3864871323275,
332,3.33345942441582,35.3840750530051,
333,3.33847591999192,35.3816738470784,
334,3.34348488893028,35.3792834330985,
335,3.34848636500798,35.3769037304683,
336,3.35348038175022,35.3745346594308,
337,3.35846697243294,35.372176141058,
338,3.36344617008539,35.3698280972398,
339,3.36841800749273,35.3674904506729,
340,3.37338251719851,35.3651631248509,
341,3.37833973150715,35.3628460440526,
342,3.38328968248642,35.3605391333328,
343,3.38823240196983,35.3582423185113,
344,3.39316792155907,35.3559555261634,
345,3.3980962726263,35.3536786836096,
346,3.40301748631652,35.3514117189063,
347,3.40793159354985,35.349154560836,
348,3.41283862502382,35.3469071388982,
349,3.41773861121556,35.3446693832995,
350,3.42263158238408,35.3424412249453,
351,3.42751756857236,35.3402225954304,
352,3.43239659960958,35.3380134270301,
353,3.43726870511321,35.3358136526919,
354,3.44213391449111,35.3336232060265,
355,3.4469922569436,35.3314420212996,
356,3.45184376146551,35.329270033424,
357,3.4566884568482,35.3271071779505,
358,3.46152637168155,35.3249533910608,
359,3.46635753435592,35.3228086095592,
360,3.47118197306412,35.3206727708646,
361,3.47599971580329,35.3185458130033,
362,3.48081079037683,35.3164276746012,
363,3.48561522439626,35.3143182948762,
364,3.49041304528307,35.3122176136311,
365,3.49520428027054,35.3101255712464,
366,3.49998895640554,35.3080421086732,
367,3.50476710055033,35.3059671674259,
368,3.50953873938431,35.3039006895757,
369,3.51430389940575,35.3018426177435,
370,3.51906260693351,35.2997928950934,
371,3.52381488810875,35.2977514653263,
372,3.5285607688966,35.2957182726726,
373,3.53330027508778,35.2936932618869,
374,3.5380334323003,35.2916763782409,
375,3.54276026598101,35.2896675675173,
376,3.54748080140726,35.2876667760042,
377,3.55219506368841,35.2856739504884,
378,3.55690307776745,35.2836890382498,
379,3.56160486842249,35.2817119870555,
380,3.56630046026832,35.2797427451539,
381,3.57098987775788,35.2777812612694,
382,3.57567314518379,35.2758274845962,
383,3.58035028667975,35.2738813647933,
384,3.58502132622206,35.2719428519787,
385,3.58968628763103,35.2700118967243,
386,3.59434519457237,35.2680884500504,
387,3.59899807055862,35.2661724634205,
388,3.60364493895055,35.2642638887362,
389,3.60828582295848,35.2623626783324,
390,3.61292074564367,35.2604687849717,
391,3.61754972991964,35.25858216184,
392,3.6221727985535,35.2567027625414,
393,3.62678997416725,35.2548305410935,
394,3.6314012792391,35.2529654519226,
395,3.63600673610468,35.251107449859,
396,3.64060636695837,35.2492564901327,
397,3.64520019385452,35.2474125283684,
398,3.64978823870869,35.2455755205813,
399,3.65437052329885,35.243745423173,
400,3.65894706926662,35.2419221929263,
401,3.66351789811842,35.2401057870019,
402,3.6680830312267,35.2382961629336,
403,3.67264248983106,35.236493278624,
404,3.67719629503943,35.2346970923409,
405,3.68174446782921,35.2329075627129,
406,3.68628702904836,35.2311246487254,
407,3.69082399941658,35.2293483097168,
408,3.69535539952637,35.2275785053745,
409,3.6998812498441,35.2258151957311,
410,3.70440157071114,35.2240583411606,
411,3.7089163823449,35.2223079023745,
412,3.71342570483989,35.2205638404186,
413,3.71792955816875,35.2188261166687,
414,3.7224279621833,35.2170946928275,
415,3.72692093661555,35.2153695309208,
416,3.73140850107872,35.2136505932941,
417,3.73589067506824,35.2119378426092,
418,3.7403674779627,35.2102312418407,
419,3.74483892902489,35.2085307542726,
420,3.74930504740272,35.2068363434951,
421,3.7537658521302,35.2051479734013,
422,3.75822136212837,35.2034656081839,
423,3.76267159620624,35.2017892123321,
424,3.76711657306174,35.2001187506284,
425,3.77155631128261,35.1984541881453,
426,3.7759908293473,35.1967954902429,
427,3.7804201456259,35.1951426225648,
428,3.784844278381,35.1934955510363,
429,3.78926324576858,35.1918542418603,
430,3.79367706583888,35.1902186615154,
431,3.79808575653725,35.1885887767525,
432,3.80248933570501,35.1869645545917,
433,3.80688782108031,35.1853459623203,
434,3.81128123029892,35.1837329674892,
435,3.81566958089508,35.1821255379107,
436,3.82005289030235,35.1805236416557,
437,3.82443117585433,35.1789272470509,
438,3.82880445478556,35.1773363226761,
439,3.83317274423225,35.1757508373619,
440,3.83753606123307,35.174170760187,
441,3.84189442272995,35.1725960604757,
442,3.84624784556881,35.171026707795,
443,3.85059634650036,35.169462671953,
444,3.85493994218084,35.1679039229954,
445,3.85927864917272,35.1663504312041,
446,3.86361248394552,35.164802167094,
447,3.86794146287646,35.1632591014111,
448,3.87226560225124,35.1617212051303,
449,3.87658491826471,35.1601884494524,
450,3.8808994270216,35.1586608058028,
451,3.88520914453725,35.1571382458286,
452,3.88951408673823,35.1556207413964,
453,3.89381426946308,35.1541082645905,
454,3.89810970846301,35.1526007877104,
455,3.9024004194025,35.151098283269,
456,3.90668641786003,35.14960072399,
457,3.91096771932872,35.1481080828064,
458,3.91524433921697,35.1466203328579,
459,3.91951629284913,35.1451374474893,
460,3.92378359546611,35.1436594002483,
461,3.92804626222607,35.1421861648835,
462,3.93230430820498,35.1407177153425,
463,3.93655774839728,35.1392540257698,
464,3.94080659771651,35.1377950705054,
465,3.94505087099586,35.1363408240822,
466,3.94929058298885,35.1348912612245,
467,3.95352574836988,35.1334463568465,
468,3.95775638173484,35.1320060860496,
469,3.96198249760169,35.1305704241215,
470,3.96620411041103,35.1291393465337,
471,3.97042123452671,35.1277128289405,
472,3.97463388423636,35.1262908471763,
473,3.97884207375199,35.1248733772549,
474,3.98304581721053,35.123460395367,
475,3.98724512867438,35.1220518778789,
476,3.99144002213196,35.1206478013308,
477,3.99563051149828,35.1192481424351,
478,3.99981661061545,35.1178528780748,
479,4.00399833325321,35.116461985302,
480,4.00817569310949,35.1150754413361,
481,4.01234870381089,35.1136932235624,
482,4.01651737891325,35.1123153095304,
483,4.02068173190212,35.1109416769525,
484,4.02484177619328,35.1095723037024,
485,4.02899752513326,35.1082071678133,
486,4.03314899199982,35.106846247477,
487,4.03729619000246,35.1054895210418,
488,4.04143913228291,35.1041369670117,
489,4.04557783191559,35.1027885640444,
490,4.04971230190814,35.1014442909501,
491,4.05384255520183,35.1001041266902,
492,4.05796860467212,35.098768050376,
493,4.06209046312903,35.097436041267,
494,4.06620814331768,35.0961080787696,
495,4.07032165791873,35.0947841424361,
496,4.07443101954881,35.0934642119631,
497,4.07853624076099,35.0921482671903,
498,4.08263733404524,35.090836288099,
499,4.08673431182885,35.0895282548112,
500,4.0908271864769,35.0882241475879,
