Date:  15:42, Wednesday, March 13, 2013
Model name: RD100_solder
Study name: Study 1
Plot type: Thermal Thermal1
Time step: 1
Result Type: Temp 


Node  ,Value (Kelvin)  ,X (mm)  ,Y (mm)  ,Z (mm)  ,Components
23687  ,3.443e+002  ,-28.448  ,9.9186  ,-5.7755  ,iso-1
23688  ,3.443e+002  ,-27.911  ,9.9186  ,-7.2126  ,iso-1
23689  ,3.443e+002  ,-28.367  ,9.9186  ,-5.057  ,iso-1
23690  ,3.443e+002  ,-28.221  ,9.9186  ,-4.3384  ,iso-1
23691  ,3.444e+002  ,-27.738  ,9.9186  ,-5.7755  ,iso-1
23692  ,3.443e+002  ,-28.075  ,9.9186  ,-3.6199  ,iso-1
23693  ,3.444e+002  ,-27.511  ,9.9186  ,-4.3384  ,iso-1
23694  ,3.442e+002  ,-28.569  ,9.9186  ,-2.9013  ,iso-1
23695  ,3.441e+002  ,-29.063  ,9.9186  ,-2.1828  ,iso-1
23696  ,3.441e+002  ,-28.893  ,9.9186  ,-1.4642  ,iso-1
23697  ,3.443e+002  ,-27.859  ,9.9186  ,-2.9013  ,iso-1
23698  ,3.441e+002  ,-28.723  ,9.9186  ,-0.74566  ,iso-1
23699  ,3.441e+002  ,-28.649  ,9.9186  ,-0.027111  ,iso-1
23700  ,3.443e+002  ,-28.183  ,9.9186  ,-1.4642  ,iso-1
23701  ,3.441e+002  ,-28.574  ,9.9186  ,0.69144  ,iso-1
23702  ,3.441e+002  ,-28.552  ,9.9186  ,1.41  ,iso-1
23703  ,3.443e+002  ,-27.938  ,9.9186  ,-0.027111  ,iso-1
23704  ,3.441e+002  ,-28.529  ,9.9186  ,2.1285  ,iso-1
23705  ,3.440e+002  ,-28.524  ,9.9186  ,2.8471  ,iso-1
23706  ,3.442e+002  ,-27.841  ,9.9186  ,1.41  ,iso-1
23707  ,3.440e+002  ,-28.519  ,9.9186  ,3.5657  ,iso-1
23708  ,3.440e+002  ,-28.518  ,9.9186  ,4.2842  ,iso-1
23709  ,3.442e+002  ,-27.814  ,9.9186  ,2.8471  ,iso-1
23710  ,3.439e+002  ,-28.516  ,9.9186  ,5.0028  ,iso-1
23711  ,3.439e+002  ,-28.515  ,9.9186  ,5.7213  ,iso-1
23712  ,3.441e+002  ,-27.807  ,9.9186  ,4.2842  ,iso-1
23713  ,3.438e+002  ,-28.514  ,9.9186  ,6.4399  ,iso-1
23714  ,3.438e+002  ,-28.51  ,9.9186  ,7.1584  ,iso-1
23715  ,3.440e+002  ,-27.805  ,9.9186  ,5.7213  ,iso-1
23716  ,3.438e+002  ,-28.506  ,9.9186  ,7.877  ,iso-1
23717  ,3.437e+002  ,-28.489  ,9.9186  ,8.5955  ,iso-1
23718  ,3.439e+002  ,-27.8  ,9.9186  ,7.1584  ,iso-1
23719  ,3.437e+002  ,-28.472  ,9.9186  ,9.3141  ,iso-1
23720  ,3.436e+002  ,-28.413  ,9.9186  ,10.033  ,iso-1
23721  ,3.438e+002  ,-27.779  ,9.9186  ,8.5955  ,iso-1
23722  ,3.436e+002  ,-28.354  ,9.9186  ,10.751  ,iso-1
23723  ,3.436e+002  ,-28.213  ,9.9186  ,11.47  ,iso-1
23724  ,3.437e+002  ,-27.702  ,9.9186  ,10.033  ,iso-1
23725  ,3.435e+002  ,-28.073  ,9.9186  ,12.188  ,iso-1
23726  ,3.436e+002  ,-27.503  ,9.9186  ,11.47  ,iso-1
23727  ,3.434e+002  ,-28.568  ,9.9186  ,12.907  ,iso-1
23728  ,3.433e+002  ,-29.063  ,9.9186  ,13.625  ,iso-1
23729  ,3.433e+002  ,-28.893  ,9.9186  ,14.344  ,iso-1
23730  ,3.435e+002  ,-27.858  ,9.9186  ,12.907  ,iso-1
23731  ,3.433e+002  ,-28.723  ,9.9186  ,15.062  ,iso-1
23732  ,3.433e+002  ,-28.649  ,9.9186  ,15.781  ,iso-1
23733  ,3.434e+002  ,-28.183  ,9.9186  ,14.344  ,iso-1
23734  ,3.432e+002  ,-28.574  ,9.9186  ,16.5  ,iso-1
23735  ,3.432e+002  ,-28.552  ,9.9186  ,17.218  ,iso-1
23736  ,3.433e+002  ,-27.938  ,9.9186  ,15.781  ,iso-1
23737  ,3.431e+002  ,-28.529  ,9.9186  ,17.937  ,iso-1
23738  ,3.431e+002  ,-28.524  ,9.9186  ,18.655  ,iso-1
23739  ,3.432e+002  ,-27.841  ,9.9186  ,17.218  ,iso-1
23740  ,3.431e+002  ,-28.519  ,9.9186  ,19.374  ,iso-1
23741  ,3.431e+002  ,-28.518  ,9.9186  ,20.092  ,iso-1
23742  ,3.432e+002  ,-27.814  ,9.9186  ,18.655  ,iso-1
23743  ,3.431e+002  ,-28.516  ,9.9186  ,20.811  ,iso-1
23744  ,3.431e+002  ,-27.807  ,9.9186  ,20.092  ,iso-1
23745  ,3.432e+002  ,-27.096  ,9.9186  ,-30.925  ,iso-1
23746  ,3.432e+002  ,-27.096  ,9.9186  ,-30.206  ,iso-1
23747  ,3.432e+002  ,-27.096  ,9.9186  ,-29.488  ,iso-1
23748  ,3.432e+002  ,-27.096  ,9.9186  ,-28.769  ,iso-1
23749  ,3.432e+002  ,-26.385  ,9.9186  ,-30.206  ,iso-1
23750  ,3.433e+002  ,-27.096  ,9.9186  ,-28.051  ,iso-1
23751  ,3.433e+002  ,-27.096  ,9.9186  ,-27.332  ,iso-1
23752  ,3.433e+002  ,-26.385  ,9.9186  ,-28.769  ,iso-1
23753  ,3.434e+002  ,-27.096  ,9.9186  ,-26.614  ,iso-1
23754  ,3.434e+002  ,-27.096  ,9.9186  ,-25.895  ,iso-1
23755  ,3.434e+002  ,-26.385  ,9.9186  ,-27.332  ,iso-1
23756  ,3.434e+002  ,-27.096  ,9.9186  ,-25.176  ,iso-1
23757  ,3.435e+002  ,-27.096  ,9.9186  ,-24.458  ,iso-1
23758  ,3.435e+002  ,-26.385  ,9.9186  ,-25.895  ,iso-1
23759  ,3.435e+002  ,-27.096  ,9.9186  ,-23.739  ,iso-1
23760  ,3.436e+002  ,-27.096  ,9.9186  ,-23.021  ,iso-1
23761  ,3.436e+002  ,-26.385  ,9.9186  ,-24.458  ,iso-1
23762  ,3.436e+002  ,-27.096  ,9.9186  ,-22.302  ,iso-1
23763  ,3.437e+002  ,-27.096  ,9.9186  ,-21.584  ,iso-1
23764  ,3.437e+002  ,-26.385  ,9.9186  ,-23.021  ,iso-1
23765  ,3.437e+002  ,-27.096  ,9.9186  ,-20.865  ,iso-1
23766  ,3.438e+002  ,-27.096  ,9.9186  ,-20.147  ,iso-1
23767  ,3.438e+002  ,-26.385  ,9.9186  ,-21.584  ,iso-1
23768  ,3.438e+002  ,-27.096  ,9.9186  ,-19.428  ,iso-1
23769  ,3.439e+002  ,-27.095  ,9.9186  ,-18.709  ,iso-1
23770  ,3.439e+002  ,-26.385  ,9.9186  ,-20.147  ,iso-1
23771  ,3.439e+002  ,-27.095  ,9.9186  ,-17.991  ,iso-1
23772  ,3.440e+002  ,-27.094  ,9.9186  ,-17.272  ,iso-1
23773  ,3.440e+002  ,-26.385  ,9.9186  ,-18.709  ,iso-1
23774  ,3.440e+002  ,-27.094  ,9.9186  ,-16.554  ,iso-1
23775  ,3.441e+002  ,-27.09  ,9.9186  ,-15.835  ,iso-1
23776  ,3.441e+002  ,-26.384  ,9.9186  ,-17.272  ,iso-1
23777  ,3.441e+002  ,-27.086  ,9.9186  ,-15.117  ,iso-1
23778  ,3.442e+002  ,-27.068  ,9.9186  ,-14.398  ,iso-1
23779  ,3.442e+002  ,-26.379  ,9.9186  ,-15.835  ,iso-1
23781  ,3.442e+002  ,-27.051  ,9.9186  ,-13.68  ,iso-1
23782  ,3.443e+002  ,-26.992  ,9.9186  ,-12.961  ,iso-1
23783  ,3.443e+002  ,-26.358  ,9.9186  ,-14.398  ,iso-1
23785  ,3.443e+002  ,-26.933  ,9.9186  ,-12.243  ,iso-1
23786  ,3.444e+002  ,-26.792  ,9.9186  ,-11.524  ,iso-1
23787  ,3.444e+002  ,-26.282  ,9.9186  ,-12.961  ,iso-1
23788  ,3.445e+002  ,-26.652  ,9.9186  ,-10.805  ,iso-1
23789  ,3.445e+002  ,-26.082  ,9.9186  ,-11.524  ,iso-1
23790  ,3.444e+002  ,-27.146  ,9.9186  ,-10.087  ,iso-1
23791  ,3.443e+002  ,-27.641  ,9.9186  ,-9.3683  ,iso-1
23792  ,3.444e+002  ,-27.467  ,9.9186  ,-8.6497  ,iso-1
23793  ,3.445e+002  ,-26.436  ,9.9186  ,-10.087  ,iso-1
23794  ,3.444e+002  ,-27.292  ,9.9186  ,-7.9312  ,iso-1
23795  ,3.445e+002  ,-27.201  ,9.9186  ,-7.2126  ,iso-1
23796  ,3.445e+002  ,-26.756  ,9.9186  ,-8.6497  ,iso-1
23797  ,3.445e+002  ,-27.109  ,9.9186  ,-6.4941  ,iso-1
23798  ,3.445e+002  ,-27.028  ,9.9186  ,-5.7755  ,iso-1
23799  ,3.446e+002  ,-26.49  ,9.9186  ,-7.2126  ,iso-1
23800  ,3.445e+002  ,-26.946  ,9.9186  ,-5.057  ,iso-1
23801  ,3.446e+002  ,-26.801  ,9.9186  ,-4.3384  ,iso-1
23802  ,3.447e+002  ,-26.317  ,9.9186  ,-5.7755  ,iso-1
23803  ,3.446e+002  ,-26.655  ,9.9186  ,-3.6199  ,iso-1
23804  ,3.447e+002  ,-26.09  ,9.9186  ,-4.3384  ,iso-1
23805  ,3.445e+002  ,-27.149  ,9.9186  ,-2.9013  ,iso-1
23806  ,3.444e+002  ,-27.643  ,9.9186  ,-2.1828  ,iso-1
23807  ,3.444e+002  ,-27.473  ,9.9186  ,-1.4642  ,iso-1
23808  ,3.446e+002  ,-26.438  ,9.9186  ,-2.9013  ,iso-1
23809  ,3.444e+002  ,-27.302  ,9.9186  ,-0.74566  ,iso-1
23810  ,3.444e+002  ,-27.228  ,9.9186  ,-0.027111  ,iso-1
23811  ,3.445e+002  ,-26.762  ,9.9186  ,-1.4642  ,iso-1
23812  ,3.444e+002  ,-27.153  ,9.9186  ,0.69144  ,iso-1
23813  ,3.443e+002  ,-27.131  ,9.9186  ,1.41  ,iso-1
23814  ,3.445e+002  ,-26.518  ,9.9186  ,-0.027111  ,iso-1
23815  ,3.443e+002  ,-27.109  ,9.9186  ,2.1285  ,iso-1
23816  ,3.443e+002  ,-27.103  ,9.9186  ,2.8471  ,iso-1
23817  ,3.445e+002  ,-26.421  ,9.9186  ,1.41  ,iso-1
23818  ,3.442e+002  ,-27.098  ,9.9186  ,3.5657  ,iso-1
23819  ,3.442e+002  ,-27.097  ,9.9186  ,4.2842  ,iso-1
23820  ,3.444e+002  ,-26.393  ,9.9186  ,2.8471  ,iso-1
23821  ,3.441e+002  ,-27.096  ,9.9186  ,5.0028  ,iso-1
23822  ,3.441e+002  ,-27.095  ,9.9186  ,5.7213  ,iso-1
23823  ,3.443e+002  ,-26.387  ,9.9186  ,4.2842  ,iso-1
23824  ,3.440e+002  ,-27.094  ,9.9186  ,6.4399  ,iso-1
23825  ,3.440e+002  ,-27.09  ,9.9186  ,7.1584  ,iso-1
23826  ,3.442e+002  ,-26.384  ,9.9186  ,5.7213  ,iso-1
23827  ,3.439e+002  ,-27.086  ,9.9186  ,7.877  ,iso-1
23828  ,3.439e+002  ,-27.068  ,9.9186  ,8.5955  ,iso-1
23829  ,3.441e+002  ,-26.379  ,9.9186  ,7.1584  ,iso-1
23830  ,3.439e+002  ,-27.051  ,9.9186  ,9.3141  ,iso-1
23831  ,3.438e+002  ,-26.992  ,9.9186  ,10.033  ,iso-1
23832  ,3.440e+002  ,-26.358  ,9.9186  ,8.5955  ,iso-1
23833  ,3.438e+002  ,-26.933  ,9.9186  ,10.751  ,iso-1
23834  ,3.437e+002  ,-26.793  ,9.9186  ,11.47  ,iso-1
23835  ,3.439e+002  ,-26.282  ,9.9186  ,10.033  ,iso-1
23836  ,3.437e+002  ,-26.652  ,9.9186  ,12.188  ,iso-1
23837  ,3.438e+002  ,-26.082  ,9.9186  ,11.47  ,iso-1
23838  ,3.436e+002  ,-27.147  ,9.9186  ,12.907  ,iso-1
23839  ,3.435e+002  ,-27.643  ,9.9186  ,13.625  ,iso-1
23840  ,3.435e+002  ,-27.473  ,9.9186  ,14.344  ,iso-1
23841  ,3.437e+002  ,-26.437  ,9.9186  ,12.907  ,iso-1
23842  ,3.434e+002  ,-27.302  ,9.9186  ,15.062  ,iso-1
23843  ,3.434e+002  ,-27.228  ,9.9186  ,15.781  ,iso-1
23844  ,3.435e+002  ,-26.762  ,9.9186  ,14.344  ,iso-1
23845  ,3.433e+002  ,-27.153  ,9.9186  ,16.5  ,iso-1
23846  ,3.433e+002  ,-27.131  ,9.9186  ,17.218  ,iso-1
23847  ,3.435e+002  ,-26.518  ,9.9186  ,15.781  ,iso-1
23848  ,3.433e+002  ,-27.109  ,9.9186  ,17.937  ,iso-1
23849  ,3.432e+002  ,-27.103  ,9.9186  ,18.655  ,iso-1
23850  ,3.434e+002  ,-26.421  ,9.9186  ,17.218  ,iso-1
23851  ,3.432e+002  ,-27.098  ,9.9186  ,19.374  ,iso-1
23852  ,3.432e+002  ,-27.097  ,9.9186  ,20.092  ,iso-1
23853  ,3.433e+002  ,-26.393  ,9.9186  ,18.655  ,iso-1
23854  ,3.432e+002  ,-27.096  ,9.9186  ,20.811  ,iso-1
23855  ,3.432e+002  ,-26.387  ,9.9186  ,20.092  ,iso-1
23856  ,3.433e+002  ,-25.675  ,9.9186  ,-30.925  ,iso-1
23857  ,3.433e+002  ,-25.675  ,9.9186  ,-30.206  ,iso-1
23858  ,3.433e+002  ,-25.675  ,9.9186  ,-29.488  ,iso-1
23859  ,3.434e+002  ,-25.675  ,9.9186  ,-28.769  ,iso-1
23860  ,3.434e+002  ,-24.965  ,9.9186  ,-30.206  ,iso-1
23861  ,3.434e+002  ,-25.675  ,9.9186  ,-28.051  ,iso-1
23862  ,3.434e+002  ,-25.675  ,9.9186  ,-27.332  ,iso-1
23863  ,3.434e+002  ,-24.965  ,9.9186  ,-28.769  ,iso-1
23864  ,3.435e+002  ,-25.675  ,9.9186  ,-26.614  ,iso-1
23865  ,3.435e+002  ,-25.675  ,9.9186  ,-25.895  ,iso-1
23866  ,3.435e+002  ,-24.965  ,9.9186  ,-27.332  ,iso-1
23867  ,3.436e+002  ,-25.675  ,9.9186  ,-25.176  ,iso-1
23868  ,3.436e+002  ,-25.675  ,9.9186  ,-24.458  ,iso-1
23869  ,3.436e+002  ,-24.965  ,9.9186  ,-25.895  ,iso-1
23870  ,3.437e+002  ,-25.675  ,9.9186  ,-23.739  ,iso-1
23871  ,3.437e+002  ,-25.675  ,9.9186  ,-23.021  ,iso-1
23872  ,3.437e+002  ,-24.965  ,9.9186  ,-24.458  ,iso-1
23873  ,3.438e+002  ,-25.675  ,9.9186  ,-22.302  ,iso-1
23874  ,3.439e+002  ,-25.675  ,9.9186  ,-21.584  ,iso-1
23875  ,3.438e+002  ,-24.965  ,9.9186  ,-23.021  ,iso-1
23876  ,3.439e+002  ,-25.675  ,9.9186  ,-20.865  ,iso-1
23877  ,3.440e+002  ,-25.675  ,9.9186  ,-20.147  ,iso-1
23878  ,3.439e+002  ,-24.965  ,9.9186  ,-21.584  ,iso-1
23879  ,3.440e+002  ,-25.675  ,9.9186  ,-19.428  ,iso-1
23880  ,3.441e+002  ,-25.675  ,9.9186  ,-18.709  ,iso-1
23881  ,3.441e+002  ,-24.965  ,9.9186  ,-20.147  ,iso-1
23882  ,3.441e+002  ,-25.675  ,9.9186  ,-17.991  ,iso-1
23883  ,3.442e+002  ,-25.674  ,9.9186  ,-17.272  ,iso-1
23884  ,3.442e+002  ,-24.964  ,9.9186  ,-18.709  ,iso-1
23885  ,3.443e+002  ,-25.673  ,9.9186  ,-16.554  ,iso-1
23886  ,3.443e+002  ,-25.669  ,9.9186  ,-15.835  ,iso-1
23887  ,3.443e+002  ,-24.963  ,9.9186  ,-17.272  ,iso-1
23888  ,3.444e+002  ,-25.665  ,9.9186  ,-15.117  ,iso-1
23889  ,3.444e+002  ,-25.648  ,9.9186  ,-14.398  ,iso-1
23890  ,3.444e+002  ,-24.959  ,9.9186  ,-15.835  ,iso-1
23892  ,3.445e+002  ,-25.63  ,9.9186  ,-13.68  ,iso-1
23893  ,3.445e+002  ,-25.571  ,9.9186  ,-12.961  ,iso-1
23894  ,3.445e+002  ,-24.937  ,9.9186  ,-14.398  ,iso-1
23896  ,3.446e+002  ,-25.512  ,9.9186  ,-12.243  ,iso-1
23897  ,3.447e+002  ,-25.372  ,9.9186  ,-11.524  ,iso-1
23898  ,3.447e+002  ,-24.861  ,9.9186  ,-12.961  ,iso-1
23899  ,3.447e+002  ,-25.231  ,9.9186  ,-10.805  ,iso-1
23900  ,3.448e+002  ,-24.661  ,9.9186  ,-11.524  ,iso-1
23901  ,3.447e+002  ,-25.725  ,9.9186  ,-10.087  ,iso-1
23902  ,3.446e+002  ,-26.22  ,9.9186  ,-9.3683  ,iso-1
23903  ,3.447e+002  ,-26.046  ,9.9186  ,-8.6497  ,iso-1
23904  ,3.448e+002  ,-25.015  ,9.9186  ,-10.087  ,iso-1
23905  ,3.447e+002  ,-25.872  ,9.9186  ,-7.9312  ,iso-1
23906  ,3.448e+002  ,-25.78  ,9.9186  ,-7.2126  ,iso-1
23907  ,3.448e+002  ,-25.336  ,9.9186  ,-8.6497  ,iso-1
23908  ,3.448e+002  ,-25.688  ,9.9186  ,-6.4941  ,iso-1
23909  ,3.448e+002  ,-25.607  ,9.9186  ,-5.7755  ,iso-1
23910  ,3.449e+002  ,-25.07  ,9.9186  ,-7.2126  ,iso-1
23911  ,3.448e+002  ,-25.526  ,9.9186  ,-5.057  ,iso-1
23912  ,3.449e+002  ,-25.38  ,9.9186  ,-4.3384  ,iso-1
23913  ,3.450e+002  ,-24.897  ,9.9186  ,-5.7755  ,iso-1
23914  ,3.449e+002  ,-25.234  ,9.9186  ,-3.6199  ,iso-1
23915  ,3.450e+002  ,-24.669  ,9.9186  ,-4.3384  ,iso-1
23916  ,3.448e+002  ,-25.728  ,9.9186  ,-2.9013  ,iso-1
23917  ,3.446e+002  ,-26.222  ,9.9186  ,-2.1828  ,iso-1
23918  ,3.447e+002  ,-26.052  ,9.9186  ,-1.4642  ,iso-1
23919  ,3.449e+002  ,-25.018  ,9.9186  ,-2.9013  ,iso-1
23920  ,3.447e+002  ,-25.882  ,9.9186  ,-0.74566  ,iso-1
23921  ,3.447e+002  ,-25.807  ,9.9186  ,-0.027111  ,iso-1
23922  ,3.448e+002  ,-25.342  ,9.9186  ,-1.4642  ,iso-1
23923  ,3.446e+002  ,-25.733  ,9.9186  ,0.69144  ,iso-1
23924  ,3.446e+002  ,-25.71  ,9.9186  ,1.41  ,iso-1
23925  ,3.448e+002  ,-25.097  ,9.9186  ,-0.027111  ,iso-1
23926  ,3.446e+002  ,-25.688  ,9.9186  ,2.1285  ,iso-1
23927  ,3.445e+002  ,-25.683  ,9.9186  ,2.8471  ,iso-1
23928  ,3.447e+002  ,-25  ,9.9186  ,1.41  ,iso-1
23929  ,3.445e+002  ,-25.677  ,9.9186  ,3.5657  ,iso-1
23930  ,3.444e+002  ,-25.676  ,9.9186  ,4.2842  ,iso-1
23931  ,3.446e+002  ,-24.972  ,9.9186  ,2.8471  ,iso-1
23932  ,3.444e+002  ,-25.675  ,9.9186  ,5.0028  ,iso-1
23933  ,3.443e+002  ,-25.674  ,9.9186  ,5.7213  ,iso-1
23934  ,3.445e+002  ,-24.966  ,9.9186  ,4.2842  ,iso-1
23935  ,3.443e+002  ,-25.673  ,9.9186  ,6.4399  ,iso-1
23936  ,3.442e+002  ,-25.669  ,9.9186  ,7.1584  ,iso-1
23937  ,3.444e+002  ,-24.964  ,9.9186  ,5.7213  ,iso-1
23938  ,3.441e+002  ,-25.665  ,9.9186  ,7.877  ,iso-1
23939  ,3.441e+002  ,-25.648  ,9.9186  ,8.5955  ,iso-1
23940  ,3.443e+002  ,-24.959  ,9.9186  ,7.1584  ,iso-1
23941  ,3.440e+002  ,-25.63  ,9.9186  ,9.3141  ,iso-1
23942  ,3.440e+002  ,-25.571  ,9.9186  ,10.033  ,iso-1
23943  ,3.442e+002  ,-24.937  ,9.9186  ,8.5955  ,iso-1
23944  ,3.439e+002  ,-25.513  ,9.9186  ,10.751  ,iso-1
23945  ,3.439e+002  ,-25.372  ,9.9186  ,11.47  ,iso-1
23946  ,3.441e+002  ,-24.861  ,9.9186  ,10.033  ,iso-1
23947  ,3.439e+002  ,-25.231  ,9.9186  ,12.188  ,iso-1
23948  ,3.440e+002  ,-24.662  ,9.9186  ,11.47  ,iso-1
23949  ,3.437e+002  ,-25.727  ,9.9186  ,12.907  ,iso-1
23950  ,3.436e+002  ,-26.222  ,9.9186  ,13.625  ,iso-1
23951  ,3.436e+002  ,-26.052  ,9.9186  ,14.344  ,iso-1
23952  ,3.438e+002  ,-25.016  ,9.9186  ,12.907  ,iso-1
23953  ,3.436e+002  ,-25.882  ,9.9186  ,15.062  ,iso-1
23954  ,3.435e+002  ,-25.807  ,9.9186  ,15.781  ,iso-1
23955  ,3.437e+002  ,-25.342  ,9.9186  ,14.344  ,iso-1
23956  ,3.435e+002  ,-25.733  ,9.9186  ,16.5  ,iso-1
23957  ,3.434e+002  ,-25.71  ,9.9186  ,17.218  ,iso-1
23958  ,3.436e+002  ,-25.097  ,9.9186  ,15.781  ,iso-1
23959  ,3.434e+002  ,-25.688  ,9.9186  ,17.937  ,iso-1
23960  ,3.434e+002  ,-25.683  ,9.9186  ,18.655  ,iso-1
23961  ,3.435e+002  ,-25  ,9.9186  ,17.218  ,iso-1
23962  ,3.433e+002  ,-25.677  ,9.9186  ,19.374  ,iso-1
23963  ,3.433e+002  ,-25.676  ,9.9186  ,20.092  ,iso-1
23964  ,3.434e+002  ,-24.972  ,9.9186  ,18.655  ,iso-1
23965  ,3.433e+002  ,-25.675  ,9.9186  ,20.811  ,iso-1
23966  ,3.434e+002  ,-24.966  ,9.9186  ,20.092  ,iso-1
23967  ,3.434e+002  ,-24.254  ,9.9186  ,-30.925  ,iso-1
23968  ,3.434e+002  ,-24.254  ,9.9186  ,-30.206  ,iso-1
23969  ,3.434e+002  ,-24.254  ,9.9186  ,-29.488  ,iso-1
23970  ,3.435e+002  ,-24.254  ,9.9186  ,-28.769  ,iso-1
23971  ,3.435e+002  ,-23.544  ,9.9186  ,-30.206  ,iso-1
23972  ,3.435e+002  ,-24.254  ,9.9186  ,-28.051  ,iso-1
23973  ,3.436e+002  ,-24.254  ,9.9186  ,-27.332  ,iso-1
23974  ,3.435e+002  ,-23.544  ,9.9186  ,-28.769  ,iso-1
23975  ,3.436e+002  ,-24.254  ,9.9186  ,-26.614  ,iso-1
23976  ,3.437e+002  ,-24.254  ,9.9186  ,-25.895  ,iso-1
23977  ,3.436e+002  ,-23.544  ,9.9186  ,-27.332  ,iso-1
23978  ,3.437e+002  ,-24.254  ,9.9186  ,-25.176  ,iso-1
23979  ,3.438e+002  ,-24.254  ,9.9186  ,-24.458  ,iso-1
23980  ,3.437e+002  ,-23.544  ,9.9186  ,-25.895  ,iso-1
23981  ,3.438e+002  ,-24.254  ,9.9186  ,-23.739  ,iso-1
23982  ,3.439e+002  ,-24.254  ,9.9186  ,-23.021  ,iso-1
23983  ,3.439e+002  ,-23.544  ,9.9186  ,-24.458  ,iso-1
23984  ,3.440e+002  ,-24.254  ,9.9186  ,-22.302  ,iso-1
23985  ,3.440e+002  ,-24.254  ,9.9186  ,-21.584  ,iso-1
23986  ,3.440e+002  ,-23.544  ,9.9186  ,-23.021  ,iso-1
23987  ,3.441e+002  ,-24.254  ,9.9186  ,-20.865  ,iso-1
23988  ,3.442e+002  ,-24.254  ,9.9186  ,-20.147  ,iso-1
23989  ,3.441e+002  ,-23.544  ,9.9186  ,-21.584  ,iso-1
23990  ,3.442e+002  ,-24.254  ,9.9186  ,-19.428  ,iso-1
23991  ,3.443e+002  ,-24.254  ,9.9186  ,-18.709  ,iso-1
23992  ,3.443e+002  ,-23.544  ,9.9186  ,-20.147  ,iso-1
23993  ,3.444e+002  ,-24.254  ,9.9186  ,-17.991  ,iso-1
23994  ,3.444e+002  ,-24.253  ,9.9186  ,-17.272  ,iso-1
23995  ,3.444e+002  ,-23.544  ,9.9186  ,-18.709  ,iso-1
23996  ,3.445e+002  ,-24.252  ,9.9186  ,-16.554  ,iso-1
23997  ,3.445e+002  ,-24.248  ,9.9186  ,-15.835  ,iso-1
23998  ,3.445e+002  ,-23.543  ,9.9186  ,-17.272  ,iso-1
23999  ,3.446e+002  ,-24.244  ,9.9186  ,-15.117  ,iso-1
24000  ,3.447e+002  ,-24.227  ,9.9186  ,-14.398  ,iso-1
24001  ,3.447e+002  ,-23.538  ,9.9186  ,-15.835  ,iso-1
24002  ,3.447e+002  ,-24.21  ,9.9186  ,-13.68  ,iso-1
24003  ,3.448e+002  ,-24.151  ,9.9186  ,-12.961  ,iso-1
24004  ,3.448e+002  ,-23.517  ,9.9186  ,-14.398  ,iso-1
24005  ,3.449e+002  ,-24.092  ,9.9186  ,-12.243  ,iso-1
24006  ,3.449e+002  ,-23.951  ,9.9186  ,-11.524  ,iso-1
24007  ,3.449e+002  ,-23.44  ,9.9186  ,-12.961  ,iso-1
24008  ,3.450e+002  ,-23.81  ,9.9186  ,-10.805  ,iso-1
24009  ,3.451e+002  ,-23.241  ,9.9186  ,-11.524  ,iso-1
24010  ,3.450e+002  ,-24.305  ,9.9186  ,-10.087  ,iso-1
24011  ,3.449e+002  ,-24.799  ,9.9186  ,-9.3683  ,iso-1
24012  ,3.450e+002  ,-24.625  ,9.9186  ,-8.6497  ,iso-1
24013  ,3.451e+002  ,-23.594  ,9.9186  ,-10.087  ,iso-1
24014  ,3.450e+002  ,-24.451  ,9.9186  ,-7.9312  ,iso-1
24015  ,3.451e+002  ,-24.359  ,9.9186  ,-7.2126  ,iso-1
24016  ,3.451e+002  ,-23.915  ,9.9186  ,-8.6497  ,iso-1
24017  ,3.451e+002  ,-24.267  ,9.9186  ,-6.4941  ,iso-1
24018  ,3.451e+002  ,-24.186  ,9.9186  ,-5.7755  ,iso-1
24019  ,3.452e+002  ,-23.649  ,9.9186  ,-7.2126  ,iso-1
24020  ,3.452e+002  ,-24.105  ,9.9186  ,-5.057  ,iso-1
24021  ,3.452e+002  ,-23.959  ,9.9186  ,-4.3384  ,iso-1
24022  ,3.453e+002  ,-23.476  ,9.9186  ,-5.7755  ,iso-1
24023  ,3.452e+002  ,-23.813  ,9.9186  ,-3.6199  ,iso-1
24024  ,3.454e+002  ,-23.249  ,9.9186  ,-4.3384  ,iso-1
24025  ,3.451e+002  ,-24.307  ,9.9186  ,-2.9013  ,iso-1
24026  ,3.449e+002  ,-24.801  ,9.9186  ,-2.1828  ,iso-1
24027  ,3.450e+002  ,-24.631  ,9.9186  ,-1.4642  ,iso-1
24028  ,3.452e+002  ,-23.597  ,9.9186  ,-2.9013  ,iso-1
24029  ,3.450e+002  ,-24.461  ,9.9186  ,-0.74566  ,iso-1
24030  ,3.449e+002  ,-24.387  ,9.9186  ,-0.027111  ,iso-1
24031  ,3.451e+002  ,-23.921  ,9.9186  ,-1.4642  ,iso-1
24032  ,3.449e+002  ,-24.312  ,9.9186  ,0.69144  ,iso-1
24033  ,3.449e+002  ,-24.29  ,9.9186  ,1.41  ,iso-1
24034  ,3.451e+002  ,-23.676  ,9.9186  ,-0.027111  ,iso-1
24035  ,3.448e+002  ,-24.267  ,9.9186  ,2.1285  ,iso-1
24036  ,3.448e+002  ,-24.262  ,9.9186  ,2.8471  ,iso-1
24037  ,3.450e+002  ,-23.579  ,9.9186  ,1.41  ,iso-1
