Date:  14:29, Wednesday, March 13, 2013
Model name: RD100_solder
Study name: Study 1
Plot type: Thermal Thermal2
Time step: 1
Result Type: HFluxY 


Node  ,Value (W/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)  ,Components
26498  ,1.520e+000  ,19.787  ,9.9186  ,-13.68  ,iso-1
26499  ,5.993e+000  ,19.076  ,9.9186  ,-14.398  ,iso-1
26500  ,2.371e-001  ,19.787  ,9.9186  ,-12.961  ,iso-1
26501  ,5.860e+000  ,19.787  ,9.9186  ,-12.243  ,iso-1
26502  ,-1.347e-001  ,19.076  ,9.9186  ,-12.961  ,iso-1
26503  ,-3.706e-001  ,19.787  ,9.9186  ,-11.524  ,iso-1
26504  ,2.682e+000  ,19.787  ,9.9186  ,-10.805  ,iso-1
26505  ,-3.843e+000  ,19.076  ,9.9186  ,-11.524  ,iso-1
26506  ,6.317e+000  ,19.787  ,9.9186  ,-10.087  ,iso-1
26507  ,3.621e+000  ,19.787  ,9.9186  ,-9.3683  ,iso-1
26508  ,2.591e+000  ,19.076  ,9.9186  ,-10.087  ,iso-1
26509  ,2.297e+000  ,19.787  ,9.9186  ,-8.6497  ,iso-1
26510  ,-1.133e+001  ,19.787  ,9.9186  ,-7.9312  ,iso-1
26511  ,7.841e+000  ,19.076  ,9.9186  ,-8.6497  ,iso-1
26512  ,-1.174e+001  ,19.787  ,9.9186  ,-7.2126  ,iso-1
26513  ,1.334e+001  ,19.787  ,9.9186  ,-6.4941  ,iso-1
26514  ,6.755e+000  ,19.076  ,9.9186  ,-7.2126  ,iso-1
26515  ,5.683e+000  ,19.787  ,9.9186  ,-5.7755  ,iso-1
26516  ,-7.151e-001  ,19.787  ,9.9186  ,-5.057  ,iso-1
26517  ,2.111e+001  ,19.076  ,9.9186  ,-5.7755  ,iso-1
26518  ,-4.878e+000  ,19.787  ,9.9186  ,-4.3384  ,iso-1
26519  ,2.508e+001  ,19.787  ,9.9186  ,-3.6199  ,iso-1
26520  ,-1.710e+001  ,19.076  ,9.9186  ,-4.3384  ,iso-1
26521  ,-1.644e+000  ,19.787  ,9.9186  ,-2.9013  ,iso-1
26522  ,3.870e+001  ,19.787  ,9.9186  ,-2.1828  ,iso-1
26523  ,-2.417e+000  ,19.076  ,9.9186  ,-2.9013  ,iso-1
26524  ,-2.130e+001  ,19.787  ,9.9186  ,-1.4642  ,iso-1
26525  ,7.280e+000  ,19.787  ,9.9186  ,-0.74566  ,iso-1
26526  ,-4.964e+001  ,19.076  ,9.9186  ,-1.4642  ,iso-1
26527  ,1.150e+000  ,19.787  ,9.9186  ,-0.027111  ,iso-1
26528  ,2.868e+001  ,19.787  ,9.9186  ,0.69144  ,iso-1
26529  ,-3.236e+001  ,19.076  ,9.9186  ,-0.027111  ,iso-1
26530  ,-7.493e+000  ,19.787  ,9.9186  ,1.41  ,iso-1
26531  ,3.320e+001  ,19.787  ,9.9186  ,2.1285  ,iso-1
26532  ,-1.734e+001  ,19.076  ,9.9186  ,1.41  ,iso-1
26533  ,-1.319e+001  ,19.787  ,9.9186  ,2.8471  ,iso-1
26534  ,-1.972e+000  ,19.787  ,9.9186  ,3.5657  ,iso-1
26535  ,-5.113e+001  ,19.076  ,9.9186  ,2.8471  ,iso-1
26536  ,3.727e+000  ,19.787  ,9.9186  ,4.2842  ,iso-1
26537  ,2.271e+000  ,19.787  ,9.9186  ,5.0028  ,iso-1
26538  ,-3.264e+001  ,19.076  ,9.9186  ,4.2842  ,iso-1
26539  ,-6.259e+000  ,19.787  ,9.9186  ,5.7213  ,iso-1
26540  ,2.616e+001  ,19.787  ,9.9186  ,6.4399  ,iso-1
26541  ,-1.144e+001  ,19.076  ,9.9186  ,5.7213  ,iso-1
26542  ,-1.677e+001  ,19.787  ,9.9186  ,7.1584  ,iso-1
26543  ,-9.434e+000  ,19.787  ,9.9186  ,7.877  ,iso-1
26544  ,-4.075e+001  ,19.076  ,9.9186  ,7.1584  ,iso-1
26545  ,2.662e+000  ,19.787  ,9.9186  ,8.5955  ,iso-1
26546  ,1.391e+001  ,19.787  ,9.9186  ,9.3141  ,iso-1
26547  ,-2.923e+001  ,19.076  ,9.9186  ,8.5955  ,iso-1
26548  ,1.434e+001  ,19.787  ,9.9186  ,10.033  ,iso-1
26549  ,1.839e+001  ,19.787  ,9.9186  ,10.751  ,iso-1
26550  ,-2.955e+001  ,19.076  ,9.9186  ,10.033  ,iso-1
26551  ,7.354e+000  ,19.787  ,9.9186  ,11.47  ,iso-1
26552  ,1.929e+000  ,19.787  ,9.9186  ,12.188  ,iso-1
26553  ,-2.540e+001  ,19.076  ,9.9186  ,11.47  ,iso-1
26554  ,7.971e+000  ,19.787  ,9.9186  ,12.907  ,iso-1
26555  ,-2.619e+000  ,19.787  ,9.9186  ,13.625  ,iso-1
26556  ,-1.188e+001  ,19.076  ,9.9186  ,12.907  ,iso-1
26557  ,5.068e+000  ,19.787  ,9.9186  ,14.344  ,iso-1
26558  ,-3.650e+000  ,19.787  ,9.9186  ,15.062  ,iso-1
26559  ,-8.030e+000  ,19.076  ,9.9186  ,14.344  ,iso-1
26560  ,-8.186e+000  ,19.787  ,9.9186  ,15.781  ,iso-1
26561  ,-1.207e+001  ,19.787  ,9.9186  ,16.5  ,iso-1
26562  ,-1.419e+001  ,19.076  ,9.9186  ,15.781  ,iso-1
26563  ,3.678e+000  ,19.787  ,9.9186  ,17.218  ,iso-1
26564  ,-7.904e+000  ,19.787  ,9.9186  ,17.937  ,iso-1
26565  ,-1.456e+001  ,19.076  ,9.9186  ,17.218  ,iso-1
26566  ,-2.840e+001  ,19.787  ,9.9186  ,18.655  ,iso-1
26567  ,-1.480e+001  ,19.787  ,9.9186  ,19.374  ,iso-1
26568  ,-4.797e+001  ,19.076  ,9.9186  ,18.655  ,iso-1
26569  ,-2.446e+002  ,19.787  ,9.9186  ,20.092  ,iso-1
26570  ,-3.067e+002  ,19.787  ,9.9186  ,20.811  ,iso-1
26571  ,-1.322e+002  ,19.076  ,9.9186  ,20.092  ,iso-1
26572  ,-1.910e+002  ,18.366  ,9.9186  ,-30.925  ,iso-1
26573  ,-1.415e+002  ,18.366  ,9.9186  ,-30.206  ,iso-1
26574  ,-8.772e+000  ,18.366  ,9.9186  ,-29.488  ,iso-1
26575  ,-3.376e+001  ,17.656  ,9.9186  ,-30.206  ,iso-1
26576  ,-2.568e+001  ,18.366  ,9.9186  ,-28.769  ,iso-1
26577  ,3.604e-002  ,18.366  ,9.9186  ,-28.051  ,iso-1
26578  ,-5.985e+001  ,17.656  ,9.9186  ,-28.769  ,iso-1
26579  ,-9.365e-001  ,18.366  ,9.9186  ,-27.332  ,iso-1
26580  ,-7.180e-001  ,18.366  ,9.9186  ,-26.614  ,iso-1
26581  ,-2.660e+001  ,17.656  ,9.9186  ,-27.332  ,iso-1
26582  ,6.390e-001  ,18.366  ,9.9186  ,-25.895  ,iso-1
26583  ,-7.847e+000  ,18.366  ,9.9186  ,-25.176  ,iso-1
26584  ,-6.181e+000  ,17.656  ,9.9186  ,-25.895  ,iso-1
26585  ,-2.578e+000  ,18.366  ,9.9186  ,-24.458  ,iso-1
26586  ,9.261e-001  ,18.366  ,9.9186  ,-23.739  ,iso-1
26587  ,-5.399e+000  ,17.656  ,9.9186  ,-24.458  ,iso-1
26588  ,4.438e+000  ,18.366  ,9.9186  ,-23.021  ,iso-1
26589  ,-1.123e+001  ,18.366  ,9.9186  ,-22.302  ,iso-1
26590  ,5.428e+000  ,17.656  ,9.9186  ,-23.021  ,iso-1
26591  ,1.755e+000  ,18.366  ,9.9186  ,-21.584  ,iso-1
26592  ,-1.110e+001  ,18.366  ,9.9186  ,-20.865  ,iso-1
26593  ,-1.188e+001  ,17.656  ,9.9186  ,-21.584  ,iso-1
26594  ,-3.914e+000  ,18.366  ,9.9186  ,-20.147  ,iso-1
26595  ,-6.374e+000  ,18.366  ,9.9186  ,-19.428  ,iso-1
26596  ,5.354e+000  ,17.656  ,9.9186  ,-20.147  ,iso-1
26597  ,-5.005e+000  ,18.366  ,9.9186  ,-18.709  ,iso-1
26598  ,-1.043e+001  ,18.366  ,9.9186  ,-17.991  ,iso-1
26599  ,1.351e+001  ,17.656  ,9.9186  ,-18.709  ,iso-1
26600  ,1.791e+000  ,18.366  ,9.9186  ,-17.272  ,iso-1
26601  ,-9.085e+000  ,18.366  ,9.9186  ,-16.554  ,iso-1
26602  ,-2.078e+001  ,17.656  ,9.9186  ,-17.272  ,iso-1
26603  ,-1.715e+001  ,18.366  ,9.9186  ,-15.835  ,iso-1
26604  ,1.175e+001  ,18.366  ,9.9186  ,-15.117  ,iso-1
26605  ,3.420e+000  ,17.656  ,9.9186  ,-15.835  ,iso-1
26606  ,1.202e+001  ,18.366  ,9.9186  ,-14.398  ,iso-1
26607  ,6.319e+000  ,18.366  ,9.9186  ,-13.68  ,iso-1
26608  ,3.980e+000  ,17.656  ,9.9186  ,-14.398  ,iso-1
26609  ,1.633e+001  ,18.366  ,9.9186  ,-12.961  ,iso-1
26610  ,-2.889e+000  ,18.366  ,9.9186  ,-12.243  ,iso-1
26611  ,-2.767e+001  ,17.656  ,9.9186  ,-12.961  ,iso-1
26612  ,-3.304e+000  ,18.366  ,9.9186  ,-11.524  ,iso-1
26613  ,2.147e+000  ,18.366  ,9.9186  ,-10.805  ,iso-1
26614  ,-3.662e+000  ,17.656  ,9.9186  ,-11.524  ,iso-1
26615  ,-5.171e+000  ,18.366  ,9.9186  ,-10.087  ,iso-1
26616  ,1.680e+001  ,18.366  ,9.9186  ,-9.3683  ,iso-1
26617  ,-1.434e+001  ,17.656  ,9.9186  ,-10.087  ,iso-1
26618  ,-4.928e+000  ,18.366  ,9.9186  ,-8.6497  ,iso-1
26619  ,1.084e+000  ,18.366  ,9.9186  ,-7.9312  ,iso-1
26620  ,1.234e+001  ,17.656  ,9.9186  ,-8.6497  ,iso-1
26621  ,1.079e+001  ,18.366  ,9.9186  ,-7.2126  ,iso-1
26622  ,3.363e+001  ,18.366  ,9.9186  ,-6.4941  ,iso-1
26623  ,-1.061e+001  ,17.656  ,9.9186  ,-7.2126  ,iso-1
26624  ,7.712e+000  ,18.366  ,9.9186  ,-5.7755  ,iso-1
26625  ,8.602e+000  ,18.366  ,9.9186  ,-5.057  ,iso-1
26626  ,1.837e+001  ,17.656  ,9.9186  ,-5.7755  ,iso-1
26627  ,3.701e+000  ,18.366  ,9.9186  ,-4.3384  ,iso-1
26628  ,5.568e+001  ,18.366  ,9.9186  ,-3.6199  ,iso-1
26629  ,-1.213e+001  ,17.656  ,9.9186  ,-4.3384  ,iso-1
26630  ,3.464e+000  ,18.366  ,9.9186  ,-2.9013  ,iso-1
26631  ,5.054e+001  ,18.366  ,9.9186  ,-2.1828  ,iso-1
26632  ,-1.188e+001  ,17.656  ,9.9186  ,-2.9013  ,iso-1
26633  ,2.032e-001  ,18.366  ,9.9186  ,-1.4642  ,iso-1
26634  ,4.006e+001  ,18.366  ,9.9186  ,-0.74566  ,iso-1
26635  ,-5.482e+001  ,17.656  ,9.9186  ,-1.4642  ,iso-1
26636  ,8.783e-001  ,18.366  ,9.9186  ,-0.027111  ,iso-1
26637  ,5.392e+001  ,18.366  ,9.9186  ,0.69144  ,iso-1
26638  ,-1.152e+001  ,17.656  ,9.9186  ,-0.027111  ,iso-1
26639  ,4.802e+000  ,18.366  ,9.9186  ,1.41  ,iso-1
26640  ,3.033e+001  ,18.366  ,9.9186  ,2.1285  ,iso-1
26641  ,-1.815e+001  ,17.656  ,9.9186  ,1.41  ,iso-1
26642  ,-2.307e+000  ,18.366  ,9.9186  ,2.8471  ,iso-1
26643  ,2.452e+001  ,18.366  ,9.9186  ,3.5657  ,iso-1
26644  ,-5.621e+001  ,17.656  ,9.9186  ,2.8471  ,iso-1
26645  ,5.640e+000  ,18.366  ,9.9186  ,4.2842  ,iso-1
26646  ,3.353e+001  ,18.366  ,9.9186  ,5.0028  ,iso-1
26647  ,-2.129e+001  ,17.656  ,9.9186  ,4.2842  ,iso-1
26648  ,8.486e+000  ,18.366  ,9.9186  ,5.7213  ,iso-1
26649  ,1.648e+001  ,18.366  ,9.9186  ,6.4399  ,iso-1
26650  ,-2.119e+001  ,17.656  ,9.9186  ,5.7213  ,iso-1
26651  ,-5.793e+000  ,18.366  ,9.9186  ,7.1584  ,iso-1
26652  ,-1.229e+001  ,18.366  ,9.9186  ,7.877  ,iso-1
26653  ,-4.390e+001  ,17.656  ,9.9186  ,7.1584  ,iso-1
26654  ,3.104e+000  ,18.366  ,9.9186  ,8.5955  ,iso-1
26655  ,-2.709e+000  ,18.366  ,9.9186  ,9.3141  ,iso-1
26656  ,-1.003e+001  ,17.656  ,9.9186  ,8.5955  ,iso-1
26657  ,-9.307e+000  ,18.366  ,9.9186  ,10.033  ,iso-1
26658  ,6.909e-001  ,18.366  ,9.9186  ,10.751  ,iso-1
26659  ,-7.829e+000  ,17.656  ,9.9186  ,10.033  ,iso-1
26660  ,-5.682e+000  ,18.366  ,9.9186  ,11.47  ,iso-1
26661  ,-7.649e+000  ,18.366  ,9.9186  ,12.188  ,iso-1
26662  ,-2.612e+001  ,17.656  ,9.9186  ,11.47  ,iso-1
26663  ,1.146e+001  ,18.366  ,9.9186  ,12.907  ,iso-1
26664  ,5.244e+000  ,18.366  ,9.9186  ,13.625  ,iso-1
26665  ,-1.558e+001  ,17.656  ,9.9186  ,12.907  ,iso-1
26666  ,6.482e-001  ,18.366  ,9.9186  ,14.344  ,iso-1
26667  ,-7.840e+000  ,18.366  ,9.9186  ,15.062  ,iso-1
26668  ,-1.373e+001  ,17.656  ,9.9186  ,14.344  ,iso-1
26669  ,4.582e+000  ,18.366  ,9.9186  ,15.781  ,iso-1
26670  ,-7.171e+000  ,18.366  ,9.9186  ,16.5  ,iso-1
26671  ,-1.184e+001  ,17.656  ,9.9186  ,15.781  ,iso-1
26672  ,-3.057e+000  ,18.366  ,9.9186  ,17.218  ,iso-1
26673  ,-1.373e+001  ,18.366  ,9.9186  ,17.937  ,iso-1
26674  ,-1.887e+001  ,17.656  ,9.9186  ,17.218  ,iso-1
26675  ,-1.983e+001  ,18.366  ,9.9186  ,18.655  ,iso-1
26676  ,-1.067e+001  ,18.366  ,9.9186  ,19.374  ,iso-1
26677  ,-4.668e+001  ,17.656  ,9.9186  ,18.655  ,iso-1
26678  ,-2.599e+002  ,18.366  ,9.9186  ,20.092  ,iso-1
26679  ,-3.222e+002  ,18.366  ,9.9186  ,20.811  ,iso-1
26680  ,-1.424e+002  ,17.656  ,9.9186  ,20.092  ,iso-1
26681  ,-2.061e+002  ,16.945  ,9.9186  ,-30.925  ,iso-1
26682  ,-1.403e+002  ,16.945  ,9.9186  ,-30.206  ,iso-1
26683  ,-2.199e+001  ,16.945  ,9.9186  ,-29.488  ,iso-1
26684  ,-3.833e+001  ,16.235  ,9.9186  ,-30.206  ,iso-1
26685  ,-2.026e+001  ,16.945  ,9.9186  ,-28.769  ,iso-1
26686  ,-1.391e+001  ,16.945  ,9.9186  ,-28.051  ,iso-1
26687  ,-6.256e+001  ,16.235  ,9.9186  ,-28.769  ,iso-1
26688  ,-1.143e+001  ,16.945  ,9.9186  ,-27.332  ,iso-1
26689  ,-7.833e+000  ,16.945  ,9.9186  ,-26.614  ,iso-1
26690  ,-1.764e+001  ,16.235  ,9.9186  ,-27.332  ,iso-1
26691  ,-4.053e+000  ,16.945  ,9.9186  ,-25.895  ,iso-1
26692  ,-5.795e+000  ,16.945  ,9.9186  ,-25.176  ,iso-1
26693  ,1.503e-001  ,16.235  ,9.9186  ,-25.895  ,iso-1
26694  ,3.470e+000  ,16.945  ,9.9186  ,-24.458  ,iso-1
26695  ,4.490e+000  ,16.945  ,9.9186  ,-23.739  ,iso-1
26696  ,-1.215e+001  ,16.235  ,9.9186  ,-24.458  ,iso-1
26697  ,4.170e+000  ,16.945  ,9.9186  ,-23.021  ,iso-1
26698  ,-1.416e+001  ,16.945  ,9.9186  ,-22.302  ,iso-1
26699  ,3.125e+000  ,16.235  ,9.9186  ,-23.021  ,iso-1
26700  ,-9.425e+000  ,16.945  ,9.9186  ,-21.584  ,iso-1
26701  ,5.394e+000  ,16.945  ,9.9186  ,-20.865  ,iso-1
26702  ,-1.664e+001  ,16.235  ,9.9186  ,-21.584  ,iso-1
26703  ,2.986e+000  ,16.945  ,9.9186  ,-20.147  ,iso-1
26704  ,1.769e+001  ,16.945  ,9.9186  ,-19.428  ,iso-1
26705  ,3.543e+000  ,16.235  ,9.9186  ,-20.147  ,iso-1
26706  ,1.889e+001  ,16.945  ,9.9186  ,-18.709  ,iso-1
26707  ,-7.953e+000  ,16.945  ,9.9186  ,-17.991  ,iso-1
26708  ,5.965e+000  ,16.235  ,9.9186  ,-18.709  ,iso-1
26709  ,7.902e-001  ,16.945  ,9.9186  ,-17.272  ,iso-1
26710  ,2.880e+000  ,16.945  ,9.9186  ,-16.554  ,iso-1
26711  ,-2.653e+001  ,16.235  ,9.9186  ,-17.272  ,iso-1
26712  ,6.830e+000  ,16.945  ,9.9186  ,-15.835  ,iso-1
26713  ,5.952e+000  ,16.945  ,9.9186  ,-15.117  ,iso-1
26714  ,-1.151e+001  ,16.235  ,9.9186  ,-15.835  ,iso-1
26715  ,7.319e+000  ,16.945  ,9.9186  ,-14.398  ,iso-1
26716  ,-1.842e+001  ,16.945  ,9.9186  ,-13.68  ,iso-1
26717  ,3.696e+000  ,16.235  ,9.9186  ,-14.398  ,iso-1
26718  ,-2.423e+001  ,16.945  ,9.9186  ,-12.961  ,iso-1
26719  ,-2.890e+000  ,16.945  ,9.9186  ,-12.243  ,iso-1
26720  ,-1.722e+001  ,16.235  ,9.9186  ,-12.961  ,iso-1
26721  ,2.507e+000  ,16.945  ,9.9186  ,-11.524  ,iso-1
26722  ,-8.449e+000  ,16.945  ,9.9186  ,-10.805  ,iso-1
26723  ,1.564e+001  ,16.235  ,9.9186  ,-11.524  ,iso-1
26724  ,-7.330e+000  ,16.945  ,9.9186  ,-10.087  ,iso-1
26725  ,1.979e+001  ,16.945  ,9.9186  ,-9.3683  ,iso-1
26726  ,-7.904e+000  ,16.235  ,9.9186  ,-10.087  ,iso-1
26727  ,1.106e+001  ,16.945  ,9.9186  ,-8.6497  ,iso-1
26728  ,-1.434e+001  ,16.945  ,9.9186  ,-7.9312  ,iso-1
26729  ,2.417e+001  ,16.235  ,9.9186  ,-8.6497  ,iso-1
26730  ,-1.082e+001  ,16.945  ,9.9186  ,-7.2126  ,iso-1
26731  ,1.759e+001  ,16.945  ,9.9186  ,-6.4941  ,iso-1
26732  ,-2.405e+001  ,16.235  ,9.9186  ,-7.2126  ,iso-1
26733  ,9.166e+000  ,16.945  ,9.9186  ,-5.7755  ,iso-1
26734  ,9.841e+000  ,16.945  ,9.9186  ,-5.057  ,iso-1
26735  ,2.470e+001  ,16.235  ,9.9186  ,-5.7755  ,iso-1
26736  ,-1.842e+001  ,16.945  ,9.9186  ,-4.3384  ,iso-1
26737  ,4.047e+001  ,16.945  ,9.9186  ,-3.6199  ,iso-1
26738  ,-4.533e+001  ,16.235  ,9.9186  ,-4.3384  ,iso-1
26739  ,1.663e+001  ,16.945  ,9.9186  ,-2.9013  ,iso-1
26740  ,7.239e+001  ,16.945  ,9.9186  ,-2.1828  ,iso-1
26741  ,-3.607e+001  ,16.235  ,9.9186  ,-2.9013  ,iso-1
26742  ,-1.994e+001  ,16.945  ,9.9186  ,-1.4642  ,iso-1
26743  ,5.865e+001  ,16.945  ,9.9186  ,-0.74566  ,iso-1
26744  ,-6.381e+001  ,16.235  ,9.9186  ,-1.4642  ,iso-1
26745  ,7.034e+000  ,16.945  ,9.9186  ,-0.027112  ,iso-1
26746  ,5.735e+001  ,16.945  ,9.9186  ,0.69144  ,iso-1
26747  ,-6.108e+001  ,16.235  ,9.9186  ,-0.027112  ,iso-1
26748  ,2.696e+001  ,16.945  ,9.9186  ,1.41  ,iso-1
26749  ,5.864e+001  ,16.945  ,9.9186  ,2.1285  ,iso-1
26750  ,-7.431e+001  ,16.235  ,9.9186  ,1.41  ,iso-1
26751  ,-1.108e+001  ,16.945  ,9.9186  ,2.8471  ,iso-1
26752  ,3.563e+001  ,16.945  ,9.9186  ,3.5657  ,iso-1
26753  ,-7.422e+001  ,16.235  ,9.9186  ,2.8471  ,iso-1
26754  ,1.407e+001  ,16.945  ,9.9186  ,4.2842  ,iso-1
26755  ,4.165e+001  ,16.945  ,9.9186  ,5.0028  ,iso-1
26756  ,-5.973e+001  ,16.235  ,9.9186  ,4.2842  ,iso-1
26757  ,2.302e+001  ,16.945  ,9.9186  ,5.7213  ,iso-1
26758  ,4.264e+001  ,16.945  ,9.9186  ,6.4399  ,iso-1
26759  ,-5.369e+001  ,16.235  ,9.9186  ,5.7213  ,iso-1
26760  ,3.597e+000  ,16.945  ,9.9186  ,7.1584  ,iso-1
26761  ,2.307e+001  ,16.945  ,9.9186  ,7.877  ,iso-1
26762  ,-4.918e+001  ,16.235  ,9.9186  ,7.1584  ,iso-1
26763  ,2.047e+001  ,16.945  ,9.9186  ,8.5955  ,iso-1
26764  ,1.585e+001  ,16.945  ,9.9186  ,9.3141  ,iso-1
26765  ,-3.067e+001  ,16.235  ,9.9186  ,8.5955  ,iso-1
26766  ,1.361e+001  ,16.945  ,9.9186  ,10.033  ,iso-1
26767  ,-1.687e+000  ,16.945  ,9.9186  ,10.751  ,iso-1
26768  ,-1.927e+001  ,16.235  ,9.9186  ,10.033  ,iso-1
26769  ,-2.554e+000  ,16.945  ,9.9186  ,11.47  ,iso-1
26770  ,-1.327e+001  ,16.945  ,9.9186  ,12.188  ,iso-1
26771  ,-2.551e+001  ,16.235  ,9.9186  ,11.47  ,iso-1
26772  ,-1.597e+000  ,16.945  ,9.9186  ,12.907  ,iso-1
26773  ,-5.604e+000  ,16.945  ,9.9186  ,13.625  ,iso-1
26774  ,-8.178e+000  ,16.235  ,9.9186  ,12.907  ,iso-1
26775  ,2.209e+000  ,16.945  ,9.9186  ,14.344  ,iso-1
26776  ,-8.783e+000  ,16.945  ,9.9186  ,15.062  ,iso-1
26777  ,-1.506e+001  ,16.235  ,9.9186  ,14.344  ,iso-1
26778  ,7.233e+000  ,16.945  ,9.9186  ,15.781  ,iso-1
26779  ,-5.517e+000  ,16.945  ,9.9186  ,16.5  ,iso-1
26780  ,-1.203e+001  ,16.235  ,9.9186  ,15.781  ,iso-1
26781  ,-8.735e+000  ,16.945  ,9.9186  ,17.218  ,iso-1
26782  ,-2.577e+001  ,16.945  ,9.9186  ,17.937  ,iso-1
26783  ,-2.003e+001  ,16.235  ,9.9186  ,17.218  ,iso-1
26784  ,-2.568e+001  ,16.945  ,9.9186  ,18.655  ,iso-1
26785  ,-1.442e+001  ,16.945  ,9.9186  ,19.374  ,iso-1
26786  ,-5.046e+001  ,16.235  ,9.9186  ,18.655  ,iso-1
26787  ,-2.769e+002  ,16.945  ,9.9186  ,20.092  ,iso-1
26788  ,-3.126e+002  ,16.945  ,9.9186  ,20.811  ,iso-1
26789  ,-1.470e+002  ,16.235  ,9.9186  ,20.092  ,iso-1
26790  ,-2.270e+002  ,15.525  ,9.9186  ,-30.925  ,iso-1
26791  ,-1.352e+002  ,15.525  ,9.9186  ,-30.206  ,iso-1
26792  ,-2.701e+001  ,15.525  ,9.9186  ,-29.488  ,iso-1
26793  ,-1.891e+002  ,14.814  ,9.9186  ,-30.206  ,iso-1
26794  ,-2.376e+001  ,15.525  ,9.9186  ,-28.769  ,iso-1
26795  ,-3.264e+000  ,15.525  ,9.9186  ,-28.051  ,iso-1
26796  ,-7.483e+001  ,14.814  ,9.9186  ,-28.769  ,iso-1
26797  ,-3.849e+000  ,15.525  ,9.9186  ,-27.332  ,iso-1
26798  ,2.813e+000  ,15.525  ,9.9186  ,-26.614  ,iso-1
26799  ,-1.949e+001  ,14.814  ,9.9186  ,-27.332  ,iso-1
26800  ,6.545e+000  ,15.525  ,9.9186  ,-25.895  ,iso-1
26801  ,-1.161e+001  ,15.525  ,9.9186  ,-25.176  ,iso-1
26802  ,-8.257e+000  ,14.814  ,9.9186  ,-25.895  ,iso-1
26803  ,-7.879e+000  ,15.525  ,9.9186  ,-24.458  ,iso-1
26804  ,2.166e+000  ,15.525  ,9.9186  ,-23.739  ,iso-1
26805  ,-4.817e+000  ,14.814  ,9.9186  ,-24.458  ,iso-1
26806  ,9.466e+000  ,15.525  ,9.9186  ,-23.021  ,iso-1
26807  ,-1.613e+001  ,15.525  ,9.9186  ,-22.302  ,iso-1
26808  ,3.197e+000  ,14.814  ,9.9186  ,-23.021  ,iso-1
26809  ,-2.760e+000  ,15.525  ,9.9186  ,-21.584  ,iso-1
26810  ,2.218e+000  ,15.525  ,9.9186  ,-20.865  ,iso-1
26811  ,-2.480e+001  ,14.814  ,9.9186  ,-21.584  ,iso-1
26812  ,7.808e+000  ,15.525  ,9.9186  ,-20.147  ,iso-1
26813  ,3.208e+000  ,15.525  ,9.9186  ,-19.428  ,iso-1
26814  ,-1.204e+000  ,14.814  ,9.9186  ,-20.147  ,iso-1
26815  ,9.428e+000  ,15.525  ,9.9186  ,-18.709  ,iso-1
26816  ,-1.956e+001  ,15.525  ,9.9186  ,-17.991  ,iso-1
26817  ,-5.590e+000  ,14.814  ,9.9186  ,-18.709  ,iso-1
26818  ,-1.073e+001  ,15.525  ,9.9186  ,-17.272  ,iso-1
26819  ,-7.532e-001  ,15.525  ,9.9186  ,-16.554  ,iso-1
26820  ,-3.233e+001  ,14.814  ,9.9186  ,-17.272  ,iso-1
26821  ,-7.065e+000  ,15.525  ,9.9186  ,-15.835  ,iso-1
26822  ,1.610e+000  ,15.525  ,9.9186  ,-15.117  ,iso-1
26823  ,2.067e+001  ,14.814  ,9.9186  ,-15.835  ,iso-1
26824  ,7.004e+000  ,15.525  ,9.9186  ,-14.398  ,iso-1
26825  ,-1.880e+001  ,15.525  ,9.9186  ,-13.68  ,iso-1
26826  ,1.689e+001  ,14.814  ,9.9186  ,-14.398  ,iso-1
26827  ,-5.302e+000  ,15.525  ,9.9186  ,-12.961  ,iso-1
26828  ,2.519e+001  ,15.525  ,9.9186  ,-12.243  ,iso-1
26829  ,8.197e-001  ,14.814  ,9.9186  ,-12.961  ,iso-1
26830  ,2.090e+001  ,15.525  ,9.9186  ,-11.524  ,iso-1
26831  ,-1.108e+001  ,15.525  ,9.9186  ,-10.805  ,iso-1
26832  ,-1.647e+001  ,14.814  ,9.9186  ,-11.524  ,iso-1
26833  ,-1.405e+001  ,15.525  ,9.9186  ,-10.087  ,iso-1
26834  ,2.403e+001  ,15.525  ,9.9186  ,-9.3683  ,iso-1
26835  ,2.898e+001  ,14.814  ,9.9186  ,-10.087  ,iso-1
26836  ,1.631e+001  ,15.525  ,9.9186  ,-8.6497  ,iso-1
26837  ,-4.964e+000  ,15.525  ,9.9186  ,-7.9312  ,iso-1
26838  ,7.868e+000  ,14.814  ,9.9186  ,-8.6497  ,iso-1
26839  ,-1.708e+001  ,15.525  ,9.9186  ,-7.2126  ,iso-1
26840  ,2.207e+001  ,15.525  ,9.9186  ,-6.4941  ,iso-1
26841  ,-6.214e+000  ,14.814  ,9.9186  ,-7.2126  ,iso-1
26842  ,1.284e+001  ,15.525  ,9.9186  ,-5.7755  ,iso-1
26843  ,1.034e+001  ,15.525  ,9.9186  ,-5.057  ,iso-1
26844  ,1.983e+001  ,14.814  ,9.9186  ,-5.7755  ,iso-1
26845  ,-2.544e+001  ,15.525  ,9.9186  ,-4.3384  ,iso-1
26846  ,2.913e+001  ,15.525  ,9.9186  ,-3.6199  ,iso-1
26847  ,-6.730e+001  ,14.814  ,9.9186  ,-4.3384  ,iso-1
