Date:  14:22, Wednesday, March 13, 2013
Model name: RD100_solder
Study name: Study 1
Plot type: Thermal Thermal1
Time step: 1
Result Type: Temp 


Node  ,Value (Kelvin)  ,X (mm)  ,Y (mm)  ,Z (mm)  ,Components
27415  ,3.453e+002  ,8.4214  ,9.9186  ,7.8754  ,iso-1
27416  ,3.456e+002  ,7.711  ,9.9186  ,7.156  ,iso-1
27417  ,3.452e+002  ,8.4213  ,9.9186  ,8.594  ,iso-1
27418  ,3.451e+002  ,8.4213  ,9.9186  ,9.3126  ,iso-1
27419  ,3.453e+002  ,7.711  ,9.9186  ,8.5932  ,iso-1
27420  ,3.450e+002  ,8.4212  ,9.9186  ,10.031  ,iso-1
27421  ,3.449e+002  ,8.4212  ,9.9186  ,10.75  ,iso-1
27422  ,3.451e+002  ,7.7109  ,9.9186  ,10.031  ,iso-1
27423  ,3.448e+002  ,8.4211  ,9.9186  ,11.469  ,iso-1
27424  ,3.447e+002  ,8.4211  ,9.9186  ,12.188  ,iso-1
27425  ,3.449e+002  ,7.7107  ,9.9186  ,11.468  ,iso-1
27426  ,3.446e+002  ,8.4211  ,9.9186  ,12.906  ,iso-1
27427  ,3.445e+002  ,8.4212  ,9.9186  ,13.625  ,iso-1
27428  ,3.447e+002  ,7.7107  ,9.9186  ,12.906  ,iso-1
27429  ,3.444e+002  ,8.4212  ,9.9186  ,14.344  ,iso-1
27430  ,3.443e+002  ,8.4213  ,9.9186  ,15.062  ,iso-1
27431  ,3.445e+002  ,7.7108  ,9.9186  ,14.344  ,iso-1
27432  ,3.442e+002  ,8.4213  ,9.9186  ,15.781  ,iso-1
27433  ,3.442e+002  ,8.4213  ,9.9186  ,16.5  ,iso-1
27434  ,3.443e+002  ,7.7109  ,9.9186  ,15.781  ,iso-1
27435  ,3.441e+002  ,8.4214  ,9.9186  ,17.218  ,iso-1
27436  ,3.440e+002  ,8.4214  ,9.9186  ,17.937  ,iso-1
27437  ,3.442e+002  ,7.711  ,9.9186  ,17.218  ,iso-1
27438  ,3.440e+002  ,8.4214  ,9.9186  ,18.655  ,iso-1
27439  ,3.439e+002  ,8.4214  ,9.9186  ,19.374  ,iso-1
27440  ,3.440e+002  ,7.711  ,9.9186  ,18.655  ,iso-1
27441  ,3.439e+002  ,8.4214  ,9.9186  ,20.092  ,iso-1
27442  ,3.438e+002  ,8.4214  ,9.9186  ,20.811  ,iso-1
27443  ,3.439e+002  ,7.711  ,9.9186  ,20.092  ,iso-1
27444  ,3.440e+002  ,7.0007  ,9.9186  ,-30.925  ,iso-1
27445  ,3.440e+002  ,7.0007  ,9.9186  ,-30.207  ,iso-1
27446  ,3.440e+002  ,7.0007  ,9.9186  ,-29.488  ,iso-1
27447  ,3.440e+002  ,6.2904  ,9.9186  ,-30.207  ,iso-1
27448  ,3.441e+002  ,7.0007  ,9.9186  ,-28.77  ,iso-1
27449  ,3.441e+002  ,7.0007  ,9.9186  ,-28.051  ,iso-1
27450  ,3.441e+002  ,6.2904  ,9.9186  ,-28.77  ,iso-1
27451  ,3.442e+002  ,7.0007  ,9.9186  ,-27.333  ,iso-1
27452  ,3.443e+002  ,7.0007  ,9.9186  ,-26.614  ,iso-1
27453  ,3.443e+002  ,6.2904  ,9.9186  ,-27.333  ,iso-1
27454  ,3.444e+002  ,7.0007  ,9.9186  ,-25.896  ,iso-1
27455  ,3.445e+002  ,7.0007  ,9.9186  ,-25.177  ,iso-1
27456  ,3.445e+002  ,6.2904  ,9.9186  ,-25.896  ,iso-1
27457  ,3.446e+002  ,7.0007  ,9.9186  ,-24.459  ,iso-1
27458  ,3.447e+002  ,7.0007  ,9.9186  ,-23.74  ,iso-1
27459  ,3.446e+002  ,6.2904  ,9.9186  ,-24.459  ,iso-1
27460  ,3.448e+002  ,7.0007  ,9.9186  ,-23.022  ,iso-1
27461  ,3.449e+002  ,7.0007  ,9.9186  ,-22.303  ,iso-1
27462  ,3.448e+002  ,6.2904  ,9.9186  ,-23.022  ,iso-1
27463  ,3.450e+002  ,7.0007  ,9.9186  ,-21.585  ,iso-1
27464  ,3.451e+002  ,7.0007  ,9.9186  ,-20.866  ,iso-1
27465  ,3.451e+002  ,6.2904  ,9.9186  ,-21.585  ,iso-1
27466  ,3.452e+002  ,7.0007  ,9.9186  ,-20.148  ,iso-1
27467  ,3.453e+002  ,7.0007  ,9.9186  ,-19.429  ,iso-1
27468  ,3.453e+002  ,6.2904  ,9.9186  ,-20.148  ,iso-1
27469  ,3.455e+002  ,7.0007  ,9.9186  ,-18.711  ,iso-1
27470  ,3.456e+002  ,7.0007  ,9.9186  ,-17.992  ,iso-1
27471  ,3.456e+002  ,6.2904  ,9.9186  ,-18.711  ,iso-1
27472  ,3.457e+002  ,7.0007  ,9.9186  ,-17.273  ,iso-1
27473  ,3.458e+002  ,7.0007  ,9.9186  ,-16.555  ,iso-1
27474  ,3.458e+002  ,6.2904  ,9.9186  ,-17.274  ,iso-1
27475  ,3.460e+002  ,7.0008  ,9.9186  ,-15.836  ,iso-1
27476  ,3.461e+002  ,7.0008  ,9.9186  ,-15.118  ,iso-1
27477  ,3.461e+002  ,6.2904  ,9.9186  ,-15.837  ,iso-1
27478  ,3.462e+002  ,7.0008  ,9.9186  ,-14.399  ,iso-1
27479  ,3.464e+002  ,7.0008  ,9.9186  ,-13.681  ,iso-1
27480  ,3.464e+002  ,6.2905  ,9.9186  ,-14.4  ,iso-1
27481  ,3.465e+002  ,7.0008  ,9.9186  ,-12.962  ,iso-1
27482  ,3.466e+002  ,7.0008  ,9.9186  ,-12.243  ,iso-1
27483  ,3.467e+002  ,6.2905  ,9.9186  ,-12.962  ,iso-1
27484  ,3.467e+002  ,7.0008  ,9.9186  ,-11.524  ,iso-1
27485  ,3.468e+002  ,7.0008  ,9.9186  ,-10.806  ,iso-1
27486  ,3.470e+002  ,6.2905  ,9.9186  ,-11.525  ,iso-1
27487  ,3.470e+002  ,7.0007  ,9.9186  ,-10.087  ,iso-1
27488  ,3.471e+002  ,7.0007  ,9.9186  ,-9.3686  ,iso-1
27489  ,3.472e+002  ,6.2904  ,9.9186  ,-10.087  ,iso-1
27490  ,3.471e+002  ,7.0007  ,9.9186  ,-8.6502  ,iso-1
27491  ,3.472e+002  ,7.0007  ,9.9186  ,-7.9317  ,iso-1
27492  ,3.474e+002  ,6.2904  ,9.9186  ,-8.6502  ,iso-1
27493  ,3.473e+002  ,7.0007  ,9.9186  ,-7.2137  ,iso-1
27494  ,3.473e+002  ,7.0007  ,9.9186  ,-6.4955  ,iso-1
27495  ,3.476e+002  ,6.2904  ,9.9186  ,-7.2138  ,iso-1
27496  ,3.473e+002  ,7.0008  ,9.9186  ,-5.7779  ,iso-1
27497  ,3.474e+002  ,7.0008  ,9.9186  ,-5.0597  ,iso-1
27498  ,3.476e+002  ,6.2905  ,9.9186  ,-5.7783  ,iso-1
27499  ,3.473e+002  ,7.0008  ,9.9186  ,-4.3422  ,iso-1
27500  ,3.473e+002  ,7.0008  ,9.9186  ,-3.6239  ,iso-1
27501  ,3.476e+002  ,6.2905  ,9.9186  ,-4.3433  ,iso-1
27502  ,3.473e+002  ,7.0008  ,9.9186  ,-2.906  ,iso-1
27503  ,3.472e+002  ,7.0008  ,9.9186  ,-2.1876  ,iso-1
27504  ,3.476e+002  ,6.2905  ,9.9186  ,-2.9079  ,iso-1
27505  ,3.471e+002  ,7.0007  ,9.9186  ,-1.4691  ,iso-1
27506  ,3.471e+002  ,7.0007  ,9.9186  ,-0.75055  ,iso-1
27507  ,3.474e+002  ,6.2904  ,9.9186  ,-1.4715  ,iso-1
27508  ,3.469e+002  ,7.0007  ,9.9186  ,-0.031945  ,iso-1
27509  ,3.468e+002  ,7.0007  ,9.9186  ,0.68661  ,iso-1
27510  ,3.472e+002  ,6.2904  ,9.9186  ,-0.034458  ,iso-1
27511  ,3.467e+002  ,7.0007  ,9.9186  ,1.4052  ,iso-1
27512  ,3.466e+002  ,7.0007  ,9.9186  ,2.1237  ,iso-1
27513  ,3.470e+002  ,6.2904  ,9.9186  ,1.4027  ,iso-1
27514  ,3.465e+002  ,7.0007  ,9.9186  ,2.8422  ,iso-1
27515  ,3.464e+002  ,7.0007  ,9.9186  ,3.5607  ,iso-1
27516  ,3.467e+002  ,6.2904  ,9.9186  ,2.8398  ,iso-1
27517  ,3.462e+002  ,7.0007  ,9.9186  ,4.2792  ,iso-1
27518  ,3.461e+002  ,7.0007  ,9.9186  ,4.9978  ,iso-1
27519  ,3.464e+002  ,6.2904  ,9.9186  ,4.2768  ,iso-1
27520  ,3.460e+002  ,7.0007  ,9.9186  ,5.7163  ,iso-1
27521  ,3.458e+002  ,7.0007  ,9.9186  ,6.4348  ,iso-1
27522  ,3.461e+002  ,6.2904  ,9.9186  ,5.7138  ,iso-1
27523  ,3.457e+002  ,7.0008  ,9.9186  ,7.1534  ,iso-1
27524  ,3.456e+002  ,7.0007  ,9.9186  ,7.8719  ,iso-1
27525  ,3.458e+002  ,6.2904  ,9.9186  ,7.1508  ,iso-1
27526  ,3.454e+002  ,7.0007  ,9.9186  ,8.5906  ,iso-1
27527  ,3.453e+002  ,7.0007  ,9.9186  ,9.3092  ,iso-1
27528  ,3.456e+002  ,6.2904  ,9.9186  ,8.5879  ,iso-1
27529  ,3.452e+002  ,7.0005  ,9.9186  ,10.028  ,iso-1
27530  ,3.451e+002  ,7.0004  ,9.9186  ,10.747  ,iso-1
27531  ,3.453e+002  ,6.2902  ,9.9186  ,10.025  ,iso-1
27532  ,3.450e+002  ,7.0001  ,9.9186  ,11.466  ,iso-1
27533  ,3.449e+002  ,7  ,9.9186  ,12.185  ,iso-1
27534  ,3.451e+002  ,6.2897  ,9.9186  ,11.464  ,iso-1
27535  ,3.448e+002  ,6.9998  ,9.9186  ,12.905  ,iso-1
27536  ,3.447e+002  ,6.9999  ,9.9186  ,13.624  ,iso-1
27537  ,3.448e+002  ,6.2892  ,9.9186  ,12.903  ,iso-1
27538  ,3.446e+002  ,7  ,9.9186  ,14.343  ,iso-1
27539  ,3.445e+002  ,7.0001  ,9.9186  ,15.062  ,iso-1
27540  ,3.446e+002  ,6.2892  ,9.9186  ,14.342  ,iso-1
27541  ,3.444e+002  ,7.0004  ,9.9186  ,15.781  ,iso-1
27542  ,3.443e+002  ,7.0005  ,9.9186  ,16.499  ,iso-1
27543  ,3.445e+002  ,6.2897  ,9.9186  ,15.78  ,iso-1
27544  ,3.442e+002  ,7.0006  ,9.9186  ,17.218  ,iso-1
27545  ,3.441e+002  ,7.0007  ,9.9186  ,17.937  ,iso-1
27546  ,3.443e+002  ,6.2901  ,9.9186  ,17.218  ,iso-1
27547  ,3.441e+002  ,7.0007  ,9.9186  ,18.655  ,iso-1
27548  ,3.440e+002  ,7.0007  ,9.9186  ,19.374  ,iso-1
27549  ,3.441e+002  ,6.2903  ,9.9186  ,18.655  ,iso-1
27550  ,3.440e+002  ,7.0007  ,9.9186  ,20.092  ,iso-1
27551  ,3.440e+002  ,7.0007  ,9.9186  ,20.811  ,iso-1
27552  ,3.440e+002  ,6.2904  ,9.9186  ,20.092  ,iso-1
27553  ,3.441e+002  ,5.58  ,9.9186  ,-30.925  ,iso-1
27554  ,3.441e+002  ,5.58  ,9.9186  ,-30.207  ,iso-1
27555  ,3.441e+002  ,5.58  ,9.9186  ,-29.489  ,iso-1
27556  ,3.441e+002  ,4.8697  ,9.9186  ,-30.207  ,iso-1
27557  ,3.442e+002  ,5.58  ,9.9186  ,-28.77  ,iso-1
27558  ,3.443e+002  ,5.58  ,9.9186  ,-28.052  ,iso-1
27559  ,3.442e+002  ,4.8697  ,9.9186  ,-28.771  ,iso-1
27560  ,3.443e+002  ,5.58  ,9.9186  ,-27.334  ,iso-1
27561  ,3.444e+002  ,5.58  ,9.9186  ,-26.615  ,iso-1
27562  ,3.444e+002  ,4.8697  ,9.9186  ,-27.334  ,iso-1
27563  ,3.445e+002  ,5.58  ,9.9186  ,-25.897  ,iso-1
27564  ,3.446e+002  ,5.58  ,9.9186  ,-25.178  ,iso-1
27565  ,3.446e+002  ,4.8697  ,9.9186  ,-25.897  ,iso-1
27566  ,3.447e+002  ,5.58  ,9.9186  ,-24.46  ,iso-1
27567  ,3.448e+002  ,5.58  ,9.9186  ,-23.741  ,iso-1
27568  ,3.448e+002  ,4.8697  ,9.9186  ,-24.461  ,iso-1
27569  ,3.449e+002  ,5.58  ,9.9186  ,-23.023  ,iso-1
27570  ,3.450e+002  ,5.58  ,9.9186  ,-22.304  ,iso-1
27571  ,3.450e+002  ,4.8697  ,9.9186  ,-23.024  ,iso-1
27572  ,3.452e+002  ,5.58  ,9.9186  ,-21.586  ,iso-1
27573  ,3.453e+002  ,5.58  ,9.9186  ,-20.868  ,iso-1
27574  ,3.453e+002  ,4.8697  ,9.9186  ,-21.587  ,iso-1
27575  ,3.454e+002  ,5.58  ,9.9186  ,-20.149  ,iso-1
27576  ,3.455e+002  ,5.58  ,9.9186  ,-19.431  ,iso-1
27577  ,3.455e+002  ,4.8697  ,9.9186  ,-20.15  ,iso-1
27578  ,3.457e+002  ,5.58  ,9.9186  ,-18.712  ,iso-1
27579  ,3.458e+002  ,5.58  ,9.9186  ,-17.994  ,iso-1
27580  ,3.458e+002  ,4.8697  ,9.9186  ,-18.714  ,iso-1
27581  ,3.460e+002  ,5.58  ,9.9186  ,-17.276  ,iso-1
27582  ,3.461e+002  ,5.5801  ,9.9186  ,-16.557  ,iso-1
27583  ,3.461e+002  ,4.8697  ,9.9186  ,-17.277  ,iso-1
27584  ,3.463e+002  ,5.5801  ,9.9186  ,-15.839  ,iso-1
27585  ,3.464e+002  ,5.5801  ,9.9186  ,-15.12  ,iso-1
27586  ,3.464e+002  ,4.8698  ,9.9186  ,-15.84  ,iso-1
27587  ,3.466e+002  ,5.5802  ,9.9186  ,-14.402  ,iso-1
27588  ,3.467e+002  ,5.5803  ,9.9186  ,-13.683  ,iso-1
27589  ,3.468e+002  ,4.8699  ,9.9186  ,-14.404  ,iso-1
27590  ,3.469e+002  ,5.5803  ,9.9186  ,-12.964  ,iso-1
27591  ,3.470e+002  ,5.5803  ,9.9186  ,-12.245  ,iso-1
27592  ,3.471e+002  ,4.8701  ,9.9186  ,-12.966  ,iso-1
27593  ,3.472e+002  ,5.5803  ,9.9186  ,-11.526  ,iso-1
27594  ,3.473e+002  ,5.5803  ,9.9186  ,-10.807  ,iso-1
27595  ,3.474e+002  ,4.8701  ,9.9186  ,-11.528  ,iso-1
27596  ,3.475e+002  ,5.5802  ,9.9186  ,-10.088  ,iso-1
27597  ,3.476e+002  ,5.5801  ,9.9186  ,-9.369  ,iso-1
27598  ,3.478e+002  ,4.87  ,9.9186  ,-10.089  ,iso-1
27599  ,3.477e+002  ,5.5801  ,9.9186  ,-8.6503  ,iso-1
27600  ,3.478e+002  ,5.5801  ,9.9186  ,-7.9319  ,iso-1
27601  ,3.480e+002  ,4.8698  ,9.9186  ,-8.6506  ,iso-1
27602  ,3.479e+002  ,5.5801  ,9.9186  ,-7.214  ,iso-1
27603  ,3.480e+002  ,5.5801  ,9.9186  ,-6.496  ,iso-1
27604  ,3.482e+002  ,4.8698  ,9.9186  ,-7.2141  ,iso-1
27605  ,3.480e+002  ,5.5802  ,9.9186  ,-5.7798  ,iso-1
27606  ,3.480e+002  ,5.5802  ,9.9186  ,-5.0623  ,iso-1
27607  ,3.483e+002  ,4.8699  ,9.9186  ,-5.78  ,iso-1
27608  ,3.480e+002  ,5.5803  ,9.9186  ,-4.3476  ,iso-1
27609  ,3.480e+002  ,5.5803  ,9.9186  ,-3.6301  ,iso-1
27610  ,3.483e+002  ,4.87  ,9.9186  ,-4.349  ,iso-1
27611  ,3.479e+002  ,5.5803  ,9.9186  ,-2.9147  ,iso-1
27612  ,3.478e+002  ,5.5803  ,9.9186  ,-2.1967  ,iso-1
27613  ,3.482e+002  ,4.8701  ,9.9186  ,-2.9189  ,iso-1
27614  ,3.477e+002  ,5.5802  ,9.9186  ,-1.479  ,iso-1
27615  ,3.476e+002  ,5.5801  ,9.9186  ,-0.76056  ,iso-1
27616  ,3.480e+002  ,4.87  ,9.9186  ,-1.4858  ,iso-1
27617  ,3.475e+002  ,5.5801  ,9.9186  ,-0.041721  ,iso-1
27618  ,3.473e+002  ,5.58  ,9.9186  ,0.67689  ,iso-1
27619  ,3.478e+002  ,4.8698  ,9.9186  ,-0.049218  ,iso-1
27620  ,3.472e+002  ,5.58  ,9.9186  ,1.3956  ,iso-1
27621  ,3.471e+002  ,5.58  ,9.9186  ,2.1141  ,iso-1
27622  ,3.474e+002  ,4.8697  ,9.9186  ,1.3883  ,iso-1
27623  ,3.469e+002  ,5.58  ,9.9186  ,2.8326  ,iso-1
27624  ,3.467e+002  ,5.58  ,9.9186  ,3.5511  ,iso-1
27625  ,3.471e+002  ,4.8697  ,9.9186  ,2.8254  ,iso-1
27626  ,3.466e+002  ,5.58  ,9.9186  ,4.2695  ,iso-1
27627  ,3.464e+002  ,5.5801  ,9.9186  ,4.988  ,iso-1
27628  ,3.468e+002  ,4.8697  ,9.9186  ,4.2623  ,iso-1
27629  ,3.463e+002  ,5.5801  ,9.9186  ,5.7063  ,iso-1
27630  ,3.461e+002  ,5.5801  ,9.9186  ,6.4248  ,iso-1
27631  ,3.464e+002  ,4.8698  ,9.9186  ,5.699  ,iso-1
27632  ,3.460e+002  ,5.5802  ,9.9186  ,7.1432  ,iso-1
27633  ,3.458e+002  ,5.5802  ,9.9186  ,7.8618  ,iso-1
27634  ,3.461e+002  ,4.8699  ,9.9186  ,7.1358  ,iso-1
27635  ,3.457e+002  ,5.5803  ,9.9186  ,8.5802  ,iso-1
27636  ,3.455e+002  ,5.5802  ,9.9186  ,9.2989  ,iso-1
27637  ,3.458e+002  ,4.87  ,9.9186  ,8.5727  ,iso-1
27638  ,3.454e+002  ,5.58  ,9.9186  ,10.018  ,iso-1
27639  ,3.453e+002  ,5.5798  ,9.9186  ,10.737  ,iso-1
27640  ,3.455e+002  ,4.8699  ,9.9186  ,10.01  ,iso-1
27641  ,3.452e+002  ,5.5789  ,9.9186  ,11.457  ,iso-1
27642  ,3.450e+002  ,5.5786  ,9.9186  ,12.176  ,iso-1
27643  ,3.453e+002  ,4.8688  ,9.9186  ,11.449  ,iso-1
27644  ,3.449e+002  ,5.5774  ,9.9186  ,12.897  ,iso-1
27645  ,3.448e+002  ,5.5773  ,9.9186  ,13.617  ,iso-1
27646  ,3.450e+002  ,4.8667  ,9.9186  ,12.89  ,iso-1
27647  ,3.447e+002  ,5.5772  ,9.9186  ,14.339  ,iso-1
27648  ,3.446e+002  ,5.5774  ,9.9186  ,15.059  ,iso-1
27649  ,3.448e+002  ,4.8655  ,9.9186  ,14.334  ,iso-1
27650  ,3.445e+002  ,5.5785  ,9.9186  ,15.78  ,iso-1
27651  ,3.444e+002  ,5.5788  ,9.9186  ,16.499  ,iso-1
27652  ,3.446e+002  ,4.8665  ,9.9186  ,15.777  ,iso-1
27653  ,3.443e+002  ,5.5796  ,9.9186  ,17.218  ,iso-1
27654  ,3.443e+002  ,5.5798  ,9.9186  ,17.937  ,iso-1
27655  ,3.444e+002  ,4.8684  ,9.9186  ,17.217  ,iso-1
27656  ,3.442e+002  ,5.58  ,9.9186  ,18.655  ,iso-1
27657  ,3.441e+002  ,5.58  ,9.9186  ,19.374  ,iso-1
27658  ,3.442e+002  ,4.8694  ,9.9186  ,18.655  ,iso-1
27659  ,3.441e+002  ,5.58  ,9.9186  ,20.092  ,iso-1
27660  ,3.440e+002  ,5.58  ,9.9186  ,20.811  ,iso-1
27661  ,3.441e+002  ,4.8697  ,9.9186  ,20.092  ,iso-1
27662  ,3.441e+002  ,4.1593  ,9.9186  ,-30.925  ,iso-1
27663  ,3.442e+002  ,4.1593  ,9.9186  ,-30.208  ,iso-1
27664  ,3.442e+002  ,4.1593  ,9.9186  ,-29.49  ,iso-1
27665  ,3.442e+002  ,3.449  ,9.9186  ,-30.208  ,iso-1
27666  ,3.443e+002  ,4.1593  ,9.9186  ,-28.772  ,iso-1
27667  ,3.444e+002  ,4.1593  ,9.9186  ,-28.054  ,iso-1
27668  ,3.443e+002  ,3.449  ,9.9186  ,-28.773  ,iso-1
27669  ,3.445e+002  ,4.1593  ,9.9186  ,-27.336  ,iso-1
27670  ,3.445e+002  ,4.1593  ,9.9186  ,-26.618  ,iso-1
27671  ,3.445e+002  ,3.449  ,9.9186  ,-27.337  ,iso-1
27672  ,3.446e+002  ,4.1593  ,9.9186  ,-25.9  ,iso-1
27673  ,3.447e+002  ,4.1593  ,9.9186  ,-25.181  ,iso-1
27674  ,3.447e+002  ,3.449  ,9.9186  ,-25.901  ,iso-1
27675  ,3.448e+002  ,4.1593  ,9.9186  ,-24.463  ,iso-1
27676  ,3.450e+002  ,4.1593  ,9.9186  ,-23.745  ,iso-1
27677  ,3.449e+002  ,3.449  ,9.9186  ,-24.465  ,iso-1
27678  ,3.451e+002  ,4.1593  ,9.9186  ,-23.027  ,iso-1
27679  ,3.452e+002  ,4.1593  ,9.9186  ,-22.308  ,iso-1
27680  ,3.452e+002  ,3.449  ,9.9186  ,-23.029  ,iso-1
27681  ,3.453e+002  ,4.1593  ,9.9186  ,-21.59  ,iso-1
27682  ,3.455e+002  ,4.1593  ,9.9186  ,-20.872  ,iso-1
27683  ,3.454e+002  ,3.449  ,9.9186  ,-21.593  ,iso-1
27684  ,3.456e+002  ,4.1593  ,9.9186  ,-20.154  ,iso-1
27685  ,3.458e+002  ,4.1593  ,9.9186  ,-19.435  ,iso-1
27686  ,3.457e+002  ,3.449  ,9.9186  ,-20.157  ,iso-1
27687  ,3.459e+002  ,4.1593  ,9.9186  ,-18.717  ,iso-1
27688  ,3.461e+002  ,4.1594  ,9.9186  ,-17.999  ,iso-1
27689  ,3.460e+002  ,3.449  ,9.9186  ,-18.721  ,iso-1
27690  ,3.463e+002  ,4.1594  ,9.9186  ,-17.281  ,iso-1
27691  ,3.464e+002  ,4.1594  ,9.9186  ,-16.563  ,iso-1
27692  ,3.464e+002  ,3.449  ,9.9186  ,-17.285  ,iso-1
27693  ,3.466e+002  ,4.1594  ,9.9186  ,-15.845  ,iso-1
27694  ,3.468e+002  ,4.1595  ,9.9186  ,-15.126  ,iso-1
27695  ,3.467e+002  ,3.4491  ,9.9186  ,-15.849  ,iso-1
27696  ,3.470e+002  ,4.1597  ,9.9186  ,-14.409  ,iso-1
27697  ,3.471e+002  ,4.1598  ,9.9186  ,-13.69  ,iso-1
27698  ,3.471e+002  ,3.4493  ,9.9186  ,-14.413  ,iso-1
27699  ,3.473e+002  ,4.1602  ,9.9186  ,-12.972  ,iso-1
27700  ,3.475e+002  ,4.1602  ,9.9186  ,-12.253  ,iso-1
27701  ,3.475e+002  ,3.4499  ,9.9186  ,-12.977  ,iso-1
27702  ,3.477e+002  ,4.1604  ,9.9186  ,-11.532  ,iso-1
27703  ,3.479e+002  ,4.1604  ,9.9186  ,-10.813  ,iso-1
27704  ,3.480e+002  ,3.4505  ,9.9186  ,-11.538  ,iso-1
27705  ,3.481e+002  ,4.16  ,9.9186  ,-10.091  ,iso-1
27706  ,3.482e+002  ,4.1599  ,9.9186  ,-9.3713  ,iso-1
27707  ,3.484e+002  ,3.4503  ,9.9186  ,-10.095  ,iso-1
27708  ,3.484e+002  ,4.1595  ,9.9186  ,-8.6508  ,iso-1
27709  ,3.485e+002  ,4.1594  ,9.9186  ,-7.932  ,iso-1
27710  ,3.487e+002  ,3.4495  ,9.9186  ,-8.6527  ,iso-1
27711  ,3.486e+002  ,4.1594  ,9.9186  ,-7.2138  ,iso-1
27712  ,3.487e+002  ,4.1594  ,9.9186  ,-6.4959  ,iso-1
27713  ,3.490e+002  ,3.4491  ,9.9186  ,-7.2139  ,iso-1
27714  ,3.487e+002  ,4.1595  ,9.9186  ,-5.78  ,iso-1
27715  ,3.488e+002  ,4.1596  ,9.9186  ,-5.0638  ,iso-1
27716  ,3.492e+002  ,3.4492  ,9.9186  ,-5.7797  ,iso-1
27717  ,3.487e+002  ,4.16  ,9.9186  ,-4.3547  ,iso-1
27718  ,3.487e+002  ,4.1601  ,9.9186  ,-3.64  ,iso-1
27719  ,3.492e+002  ,3.4497  ,9.9186  ,-4.3547  ,iso-1
27720  ,3.486e+002  ,4.1604  ,9.9186  ,-2.935  ,iso-1
27721  ,3.485e+002  ,4.1604  ,9.9186  ,-2.2195  ,iso-1
27722  ,3.490e+002  ,3.4503  ,9.9186  ,-2.9406  ,iso-1
27723  ,3.484e+002  ,4.1601  ,9.9186  ,-1.5071  ,iso-1
27724  ,3.482e+002  ,4.1599  ,9.9186  ,-0.78941  ,iso-1
27725  ,3.487e+002  ,3.4503  ,9.9186  ,-1.5232  ,iso-1
27726  ,3.480e+002  ,4.1596  ,9.9186  ,-0.069755  ,iso-1
27727  ,3.479e+002  ,4.1595  ,9.9186  ,0.64909  ,iso-1
27728  ,3.484e+002  ,3.4496  ,9.9186  ,-0.091103  ,iso-1
27729  ,3.477e+002  ,4.1594  ,9.9186  ,1.3687  ,iso-1
27730  ,3.475e+002  ,4.1594  ,9.9186  ,2.0874  ,iso-1
27731  ,3.480e+002  ,3.4491  ,9.9186  ,1.3482  ,iso-1
27732  ,3.473e+002  ,4.1594  ,9.9186  ,2.8059  ,iso-1
27733  ,3.471e+002  ,4.1594  ,9.9186  ,3.5243  ,iso-1
27734  ,3.476e+002  ,3.449  ,9.9186  ,2.7863  ,iso-1
27735  ,3.469e+002  ,4.1594  ,9.9186  ,4.2424  ,iso-1
27736  ,3.468e+002  ,4.1594  ,9.9186  ,4.9608  ,iso-1
27737  ,3.472e+002  ,3.449  ,9.9186  ,4.2228  ,iso-1
27738  ,3.466e+002  ,4.1595  ,9.9186  ,5.6789  ,iso-1
27739  ,3.464e+002  ,4.1595  ,9.9186  ,6.3972  ,iso-1
27740  ,3.468e+002  ,3.4491  ,9.9186  ,5.659  ,iso-1
27741  ,3.462e+002  ,4.1597  ,9.9186  ,7.1153  ,iso-1
27742  ,3.461e+002  ,4.1597  ,9.9186  ,7.8337  ,iso-1
27743  ,3.464e+002  ,3.4494  ,9.9186  ,7.0951  ,iso-1
27744  ,3.459e+002  ,4.1601  ,9.9186  ,8.5518  ,iso-1
27745  ,3.458e+002  ,4.1601  ,9.9186  ,9.2702  ,iso-1
27746  ,3.460e+002  ,3.4499  ,9.9186  ,8.5313  ,iso-1
27747  ,3.456e+002  ,4.1605  ,9.9186  ,9.9885  ,iso-1
27748  ,3.455e+002  ,4.1603  ,9.9186  ,10.707  ,iso-1
27749  ,3.457e+002  ,3.4505  ,9.9186  ,9.9676  ,iso-1
27750  ,3.453e+002  ,4.1595  ,9.9186  ,11.427  ,iso-1
27751  ,3.452e+002  ,4.1586  ,9.9186  ,12.147  ,iso-1
27752  ,3.454e+002  ,3.4501  ,9.9186  ,11.405  ,iso-1
27754  ,3.451e+002  ,4.1543  ,9.9186  ,12.871  ,iso-1
27755  ,3.450e+002  ,4.1531  ,9.9186  ,13.593  ,iso-1
27756  ,3.452e+002  ,3.4449  ,9.9186  ,12.849  ,iso-1
27758  ,3.448e+002  ,4.1493  ,9.9186  ,14.323  ,iso-1
27759  ,3.447e+002  ,4.1492  ,9.9186  ,15.045  ,iso-1
27760  ,3.449e+002  ,3.4368  ,9.9186  ,14.303  ,iso-1
27761  ,3.446e+002  ,4.1519  ,9.9186  ,15.773  ,iso-1
27762  ,3.445e+002  ,4.1529  ,9.9186  ,16.494  ,iso-1
27763  ,3.447e+002  ,3.4357  ,9.9186  ,15.762  ,iso-1
27764  ,3.444e+002  ,4.157  ,9.9186  ,17.217  ,iso-1
27765  ,3.444e+002  ,4.1579  ,9.9186  ,17.936  ,iso-1
