Date:  14:26, Wednesday, March 13, 2013
Model name: RD100_solder
Study name: Study 1
Plot type: Thermal Thermal1
Time step: 1
Result Type: Temp 


Node  ,Value (Kelvin)  ,X (mm)  ,Y (mm)  ,Z (mm)  ,Components
35036  ,3.477e+002  ,-15.057  ,9.9186  ,-8.673  ,iso-1
35040  ,3.476e+002  ,-15.77  ,9.9186  ,-7.2266  ,iso-1
35041  ,3.476e+002  ,-15.77  ,9.9186  ,-6.5034  ,iso-1
35042  ,3.479e+002  ,-15.057  ,9.9186  ,-7.2266  ,iso-1
35047  ,3.477e+002  ,-15.77  ,9.9186  ,-5.7802  ,iso-1
35048  ,3.477e+002  ,-15.77  ,9.9186  ,-5.057  ,iso-1
35049  ,3.480e+002  ,-15.057  ,9.9186  ,-5.7802  ,iso-1
35054  ,3.477e+002  ,-15.77  ,9.9186  ,-4.3338  ,iso-1
35055  ,3.476e+002  ,-15.77  ,9.9186  ,-3.6106  ,iso-1
35056  ,3.480e+002  ,-15.057  ,9.9186  ,-4.3338  ,iso-1
35063  ,3.476e+002  ,-15.77  ,9.9186  ,-2.8874  ,iso-1
35064  ,3.475e+002  ,-15.77  ,9.9186  ,-2.1642  ,iso-1
35065  ,3.479e+002  ,-15.057  ,9.9186  ,-2.8874  ,iso-1
35070  ,3.474e+002  ,-15.77  ,9.9186  ,-1.441  ,iso-1
35071  ,3.473e+002  ,-15.77  ,9.9186  ,-0.71781  ,iso-1
35072  ,3.477e+002  ,-15.057  ,9.9186  ,-1.441  ,iso-1
35077  ,3.472e+002  ,-15.77  ,9.9186  ,0.0053806  ,iso-1
35078  ,3.471e+002  ,-15.77  ,9.9186  ,0.72857  ,iso-1
35079  ,3.474e+002  ,-15.057  ,9.9186  ,0.0053806  ,iso-1
35085  ,3.469e+002  ,-15.77  ,9.9186  ,1.4518  ,iso-1
35086  ,3.468e+002  ,-15.77  ,9.9186  ,2.175  ,iso-1
35087  ,3.472e+002  ,-15.057  ,9.9186  ,1.4518  ,iso-1
35091  ,3.466e+002  ,-15.77  ,9.9186  ,2.8982  ,iso-1
35092  ,3.465e+002  ,-15.77  ,9.9186  ,3.6214  ,iso-1
35093  ,3.469e+002  ,-15.057  ,9.9186  ,2.8982  ,iso-1
35098  ,3.464e+002  ,-15.77  ,9.9186  ,4.3445  ,iso-1
35099  ,3.462e+002  ,-15.77  ,9.9186  ,5.0677  ,iso-1
35100  ,3.465e+002  ,-15.057  ,9.9186  ,4.3445  ,iso-1
35105  ,3.461e+002  ,-15.77  ,9.9186  ,5.7909  ,iso-1
35106  ,3.459e+002  ,-15.77  ,9.9186  ,6.5141  ,iso-1
35107  ,3.462e+002  ,-15.057  ,9.9186  ,5.7909  ,iso-1
35112  ,3.458e+002  ,-15.77  ,9.9186  ,7.2373  ,iso-1
35113  ,3.457e+002  ,-15.77  ,9.9186  ,7.9605  ,iso-1
35114  ,3.459e+002  ,-15.057  ,9.9186  ,7.2373  ,iso-1
35121  ,3.455e+002  ,-15.77  ,9.9186  ,8.6837  ,iso-1
35122  ,3.454e+002  ,-15.77  ,9.9186  ,9.4069  ,iso-1
35123  ,3.457e+002  ,-15.057  ,9.9186  ,8.6837  ,iso-1
35128  ,3.453e+002  ,-15.77  ,9.9186  ,10.13  ,iso-1
35129  ,3.452e+002  ,-15.77  ,9.9186  ,10.853  ,iso-1
35130  ,3.454e+002  ,-15.057  ,9.9186  ,10.13  ,iso-1
35132  ,3.451e+002  ,-15.77  ,9.9186  ,11.576  ,iso-1
35133  ,3.450e+002  ,-15.77  ,9.9186  ,12.3  ,iso-1
35134  ,3.452e+002  ,-15.057  ,9.9186  ,11.576  ,iso-1
35141  ,3.449e+002  ,-15.77  ,9.9186  ,13.023  ,iso-1
35142  ,3.448e+002  ,-15.77  ,9.9186  ,13.746  ,iso-1
35143  ,3.449e+002  ,-15.057  ,9.9186  ,13.023  ,iso-1
35146  ,3.447e+002  ,-15.77  ,9.9186  ,14.469  ,iso-1
35147  ,3.446e+002  ,-15.77  ,9.9186  ,15.192  ,iso-1
35148  ,3.447e+002  ,-15.057  ,9.9186  ,14.469  ,iso-1
35153  ,3.445e+002  ,-15.77  ,9.9186  ,15.916  ,iso-1
35154  ,3.444e+002  ,-15.77  ,9.9186  ,16.639  ,iso-1
35155  ,3.445e+002  ,-15.057  ,9.9186  ,15.916  ,iso-1
35159  ,3.443e+002  ,-15.77  ,9.9186  ,17.362  ,iso-1
35160  ,3.443e+002  ,-15.77  ,9.9186  ,18.085  ,iso-1
35161  ,3.444e+002  ,-15.057  ,9.9186  ,17.362  ,iso-1
35165  ,3.442e+002  ,-15.77  ,9.9186  ,18.808  ,iso-1
35166  ,3.441e+002  ,-15.77  ,9.9186  ,19.532  ,iso-1
35167  ,3.443e+002  ,-15.057  ,9.9186  ,18.808  ,iso-1
35174  ,3.442e+002  ,-14.344  ,9.9186  ,-29.646  ,iso-1
35181  ,3.443e+002  ,-14.344  ,9.9186  ,-28.922  ,iso-1
35182  ,3.444e+002  ,-14.344  ,9.9186  ,-28.199  ,iso-1
35183  ,3.443e+002  ,-13.631  ,9.9186  ,-28.922  ,iso-1
35188  ,3.444e+002  ,-14.344  ,9.9186  ,-27.476  ,iso-1
35189  ,3.445e+002  ,-14.344  ,9.9186  ,-26.753  ,iso-1
35190  ,3.445e+002  ,-13.631  ,9.9186  ,-27.476  ,iso-1
35196  ,3.446e+002  ,-14.344  ,9.9186  ,-26.03  ,iso-1
35197  ,3.447e+002  ,-14.344  ,9.9186  ,-25.306  ,iso-1
35198  ,3.447e+002  ,-13.631  ,9.9186  ,-26.03  ,iso-1
35203  ,3.448e+002  ,-14.344  ,9.9186  ,-24.583  ,iso-1
35204  ,3.449e+002  ,-14.344  ,9.9186  ,-23.86  ,iso-1
35205  ,3.448e+002  ,-13.631  ,9.9186  ,-24.583  ,iso-1
35213  ,3.450e+002  ,-14.344  ,9.9186  ,-23.137  ,iso-1
35214  ,3.451e+002  ,-14.344  ,9.9186  ,-22.414  ,iso-1
35215  ,3.451e+002  ,-13.631  ,9.9186  ,-23.137  ,iso-1
35219  ,3.452e+002  ,-14.344  ,9.9186  ,-21.69  ,iso-1
35220  ,3.454e+002  ,-14.344  ,9.9186  ,-20.967  ,iso-1
35221  ,3.453e+002  ,-13.631  ,9.9186  ,-21.69  ,iso-1
35228  ,3.455e+002  ,-14.344  ,9.9186  ,-20.244  ,iso-1
35229  ,3.456e+002  ,-14.344  ,9.9186  ,-19.521  ,iso-1
35230  ,3.456e+002  ,-13.631  ,9.9186  ,-20.244  ,iso-1
35232  ,3.458e+002  ,-14.344  ,9.9186  ,-18.798  ,iso-1
35233  ,3.459e+002  ,-14.344  ,9.9186  ,-18.074  ,iso-1
35234  ,3.459e+002  ,-13.631  ,9.9186  ,-18.798  ,iso-1
35239  ,3.461e+002  ,-14.344  ,9.9186  ,-17.351  ,iso-1
35240  ,3.462e+002  ,-14.344  ,9.9186  ,-16.628  ,iso-1
35241  ,3.462e+002  ,-13.631  ,9.9186  ,-17.351  ,iso-1
35246  ,3.464e+002  ,-14.344  ,9.9186  ,-15.905  ,iso-1
35247  ,3.465e+002  ,-14.344  ,9.9186  ,-15.182  ,iso-1
35248  ,3.465e+002  ,-13.631  ,9.9186  ,-15.905  ,iso-1
35253  ,3.467e+002  ,-14.344  ,9.9186  ,-14.459  ,iso-1
35254  ,3.469e+002  ,-14.344  ,9.9186  ,-13.735  ,iso-1
35255  ,3.469e+002  ,-13.631  ,9.9186  ,-14.459  ,iso-1
35262  ,3.471e+002  ,-14.344  ,9.9186  ,-13.012  ,iso-1
35263  ,3.472e+002  ,-14.344  ,9.9186  ,-12.289  ,iso-1
35264  ,3.473e+002  ,-13.631  ,9.9186  ,-13.012  ,iso-1
35268  ,3.474e+002  ,-14.344  ,9.9186  ,-11.566  ,iso-1
35269  ,3.476e+002  ,-14.344  ,9.9186  ,-10.843  ,iso-1
35270  ,3.476e+002  ,-13.631  ,9.9186  ,-11.566  ,iso-1
35274  ,3.477e+002  ,-14.344  ,9.9186  ,-10.119  ,iso-1
35275  ,3.479e+002  ,-14.344  ,9.9186  ,-9.3961  ,iso-1
35276  ,3.480e+002  ,-13.631  ,9.9186  ,-10.119  ,iso-1
35281  ,3.480e+002  ,-14.344  ,9.9186  ,-8.673  ,iso-1
35282  ,3.481e+002  ,-14.344  ,9.9186  ,-7.9498  ,iso-1
35283  ,3.483e+002  ,-13.631  ,9.9186  ,-8.673  ,iso-1
35285  ,3.482e+002  ,-14.344  ,9.9186  ,-7.2266  ,iso-1
35286  ,3.483e+002  ,-14.344  ,9.9186  ,-6.5034  ,iso-1
35287  ,3.486e+002  ,-13.631  ,9.9186  ,-7.2266  ,iso-1
35294  ,3.484e+002  ,-14.344  ,9.9186  ,-5.7802  ,iso-1
35295  ,3.484e+002  ,-14.344  ,9.9186  ,-5.057  ,iso-1
35296  ,3.487e+002  ,-13.631  ,9.9186  ,-5.7802  ,iso-1
35302  ,3.483e+002  ,-14.344  ,9.9186  ,-4.3338  ,iso-1
35303  ,3.483e+002  ,-14.344  ,9.9186  ,-3.6106  ,iso-1
35304  ,3.487e+002  ,-13.631  ,9.9186  ,-4.3338  ,iso-1
35311  ,3.482e+002  ,-14.344  ,9.9186  ,-2.8874  ,iso-1
35312  ,3.481e+002  ,-14.344  ,9.9186  ,-2.1642  ,iso-1
35313  ,3.486e+002  ,-13.631  ,9.9186  ,-2.8874  ,iso-1
35318  ,3.480e+002  ,-14.344  ,9.9186  ,-1.441  ,iso-1
35319  ,3.479e+002  ,-14.344  ,9.9186  ,-0.71781  ,iso-1
35320  ,3.483e+002  ,-13.631  ,9.9186  ,-1.441  ,iso-1
35325  ,3.477e+002  ,-14.344  ,9.9186  ,0.0053806  ,iso-1
35326  ,3.476e+002  ,-14.344  ,9.9186  ,0.72857  ,iso-1
35327  ,3.480e+002  ,-13.631  ,9.9186  ,0.0053806  ,iso-1
35332  ,3.474e+002  ,-14.344  ,9.9186  ,1.4518  ,iso-1
35333  ,3.472e+002  ,-14.344  ,9.9186  ,2.175  ,iso-1
35334  ,3.476e+002  ,-13.631  ,9.9186  ,1.4518  ,iso-1
35337  ,3.470e+002  ,-14.344  ,9.9186  ,2.8982  ,iso-1
35338  ,3.469e+002  ,-14.344  ,9.9186  ,3.6214  ,iso-1
35339  ,3.473e+002  ,-13.631  ,9.9186  ,2.8982  ,iso-1
35344  ,3.467e+002  ,-14.344  ,9.9186  ,4.3445  ,iso-1
35345  ,3.465e+002  ,-14.344  ,9.9186  ,5.0677  ,iso-1
35346  ,3.469e+002  ,-13.631  ,9.9186  ,4.3445  ,iso-1
35351  ,3.464e+002  ,-14.344  ,9.9186  ,5.7909  ,iso-1
35352  ,3.462e+002  ,-14.344  ,9.9186  ,6.5141  ,iso-1
35353  ,3.465e+002  ,-13.631  ,9.9186  ,5.7909  ,iso-1
35358  ,3.461e+002  ,-14.344  ,9.9186  ,7.2373  ,iso-1
35359  ,3.459e+002  ,-14.344  ,9.9186  ,7.9605  ,iso-1
35360  ,3.462e+002  ,-13.631  ,9.9186  ,7.2373  ,iso-1
35364  ,3.458e+002  ,-14.344  ,9.9186  ,8.6837  ,iso-1
35365  ,3.456e+002  ,-14.344  ,9.9186  ,9.4069  ,iso-1
35366  ,3.459e+002  ,-13.631  ,9.9186  ,8.6837  ,iso-1
35370  ,3.455e+002  ,-14.344  ,9.9186  ,10.13  ,iso-1
35371  ,3.454e+002  ,-14.344  ,9.9186  ,10.853  ,iso-1
35372  ,3.456e+002  ,-13.631  ,9.9186  ,10.13  ,iso-1
35375  ,3.452e+002  ,-14.344  ,9.9186  ,11.576  ,iso-1
35376  ,3.451e+002  ,-14.344  ,9.9186  ,12.3  ,iso-1
35377  ,3.453e+002  ,-13.631  ,9.9186  ,11.576  ,iso-1
35383  ,3.450e+002  ,-14.344  ,9.9186  ,13.023  ,iso-1
35384  ,3.449e+002  ,-14.344  ,9.9186  ,13.746  ,iso-1
35385  ,3.451e+002  ,-13.631  ,9.9186  ,13.023  ,iso-1
35387  ,3.448e+002  ,-14.344  ,9.9186  ,14.469  ,iso-1
35388  ,3.447e+002  ,-14.344  ,9.9186  ,15.192  ,iso-1
35389  ,3.448e+002  ,-13.631  ,9.9186  ,14.469  ,iso-1
35394  ,3.446e+002  ,-14.344  ,9.9186  ,15.916  ,iso-1
35395  ,3.445e+002  ,-14.344  ,9.9186  ,16.639  ,iso-1
35396  ,3.447e+002  ,-13.631  ,9.9186  ,15.916  ,iso-1
35403  ,3.444e+002  ,-14.344  ,9.9186  ,17.362  ,iso-1
35404  ,3.444e+002  ,-14.344  ,9.9186  ,18.085  ,iso-1
35405  ,3.445e+002  ,-13.631  ,9.9186  ,17.362  ,iso-1
35413  ,3.443e+002  ,-14.344  ,9.9186  ,18.808  ,iso-1
35414  ,3.442e+002  ,-14.344  ,9.9186  ,19.532  ,iso-1
35415  ,3.443e+002  ,-13.631  ,9.9186  ,18.808  ,iso-1
35420  ,3.443e+002  ,-12.918  ,9.9186  ,-29.646  ,iso-1
35425  ,3.444e+002  ,-12.918  ,9.9186  ,-28.922  ,iso-1
35426  ,3.444e+002  ,-12.918  ,9.9186  ,-28.199  ,iso-1
35427  ,3.444e+002  ,-12.205  ,9.9186  ,-28.922  ,iso-1
35432  ,3.445e+002  ,-12.918  ,9.9186  ,-27.476  ,iso-1
35433  ,3.446e+002  ,-12.918  ,9.9186  ,-26.753  ,iso-1
35434  ,3.446e+002  ,-12.205  ,9.9186  ,-27.476  ,iso-1
35436  ,3.447e+002  ,-12.918  ,9.9186  ,-26.03  ,iso-1
35437  ,3.448e+002  ,-12.918  ,9.9186  ,-25.306  ,iso-1
35438  ,3.447e+002  ,-12.205  ,9.9186  ,-26.03  ,iso-1
35443  ,3.449e+002  ,-12.918  ,9.9186  ,-24.583  ,iso-1
35444  ,3.450e+002  ,-12.918  ,9.9186  ,-23.86  ,iso-1
35445  ,3.450e+002  ,-12.205  ,9.9186  ,-24.583  ,iso-1
35450  ,3.451e+002  ,-12.918  ,9.9186  ,-23.137  ,iso-1
35451  ,3.453e+002  ,-12.918  ,9.9186  ,-22.414  ,iso-1
35452  ,3.452e+002  ,-12.205  ,9.9186  ,-23.137  ,iso-1
35454  ,3.454e+002  ,-12.918  ,9.9186  ,-21.69  ,iso-1
35455  ,3.455e+002  ,-12.918  ,9.9186  ,-20.967  ,iso-1
35456  ,3.455e+002  ,-12.205  ,9.9186  ,-21.69  ,iso-1
35462  ,3.457e+002  ,-12.918  ,9.9186  ,-20.244  ,iso-1
35463  ,3.458e+002  ,-12.918  ,9.9186  ,-19.521  ,iso-1
35464  ,3.457e+002  ,-12.205  ,9.9186  ,-20.244  ,iso-1
35467  ,3.460e+002  ,-12.918  ,9.9186  ,-18.798  ,iso-1
35468  ,3.461e+002  ,-12.918  ,9.9186  ,-18.074  ,iso-1
35469  ,3.461e+002  ,-12.205  ,9.9186  ,-18.798  ,iso-1
35474  ,3.463e+002  ,-12.918  ,9.9186  ,-17.351  ,iso-1
35475  ,3.465e+002  ,-12.918  ,9.9186  ,-16.628  ,iso-1
35476  ,3.464e+002  ,-12.205  ,9.9186  ,-17.351  ,iso-1
35481  ,3.467e+002  ,-12.918  ,9.9186  ,-15.905  ,iso-1
35482  ,3.469e+002  ,-12.918  ,9.9186  ,-15.182  ,iso-1
35483  ,3.468e+002  ,-12.205  ,9.9186  ,-15.905  ,iso-1
35488  ,3.471e+002  ,-12.918  ,9.9186  ,-14.459  ,iso-1
35489  ,3.473e+002  ,-12.918  ,9.9186  ,-13.735  ,iso-1
35490  ,3.472e+002  ,-12.205  ,9.9186  ,-14.459  ,iso-1
35497  ,3.475e+002  ,-12.918  ,9.9186  ,-13.012  ,iso-1
35498  ,3.477e+002  ,-12.918  ,9.9186  ,-12.289  ,iso-1
35499  ,3.477e+002  ,-12.205  ,9.9186  ,-13.012  ,iso-1
35505  ,3.479e+002  ,-12.918  ,9.9186  ,-11.566  ,iso-1
35506  ,3.481e+002  ,-12.918  ,9.9186  ,-10.843  ,iso-1
35507  ,3.482e+002  ,-12.205  ,9.9186  ,-11.566  ,iso-1
35512  ,3.484e+002  ,-12.918  ,9.9186  ,-10.119  ,iso-1
35513  ,3.485e+002  ,-12.918  ,9.9186  ,-9.3961  ,iso-1
35514  ,3.486e+002  ,-12.205  ,9.9186  ,-10.119  ,iso-1
35519  ,3.488e+002  ,-12.918  ,9.9186  ,-8.673  ,iso-1
35520  ,3.489e+002  ,-12.918  ,9.9186  ,-7.9498  ,iso-1
35521  ,3.491e+002  ,-12.205  ,9.9186  ,-8.673  ,iso-1
35524  ,3.491e+002  ,-12.918  ,9.9186  ,-7.2266  ,iso-1
35525  ,3.492e+002  ,-12.918  ,9.9186  ,-6.5034  ,iso-1
35526  ,3.495e+002  ,-12.205  ,9.9186  ,-7.2266  ,iso-1
35532  ,3.492e+002  ,-12.918  ,9.9186  ,-5.7802  ,iso-1
35533  ,3.493e+002  ,-12.918  ,9.9186  ,-5.057  ,iso-1
35534  ,3.497e+002  ,-12.205  ,9.9186  ,-5.7802  ,iso-1
35538  ,3.492e+002  ,-12.918  ,9.9186  ,-4.3338  ,iso-1
35539  ,3.492e+002  ,-12.918  ,9.9186  ,-3.6106  ,iso-1
35540  ,3.497e+002  ,-12.205  ,9.9186  ,-4.3338  ,iso-1
35547  ,3.490e+002  ,-12.918  ,9.9186  ,-2.8874  ,iso-1
35548  ,3.489e+002  ,-12.918  ,9.9186  ,-2.1642  ,iso-1
35549  ,3.495e+002  ,-12.205  ,9.9186  ,-2.8874  ,iso-1
35554  ,3.487e+002  ,-12.918  ,9.9186  ,-1.441  ,iso-1
35555  ,3.485e+002  ,-12.918  ,9.9186  ,-0.71781  ,iso-1
35556  ,3.491e+002  ,-12.205  ,9.9186  ,-1.441  ,iso-1
35561  ,3.483e+002  ,-12.918  ,9.9186  ,0.0053806  ,iso-1
35562  ,3.481e+002  ,-12.918  ,9.9186  ,0.72857  ,iso-1
35563  ,3.486e+002  ,-12.205  ,9.9186  ,0.0053806  ,iso-1
35565  ,3.479e+002  ,-12.918  ,9.9186  ,1.4518  ,iso-1
35566  ,3.477e+002  ,-12.918  ,9.9186  ,2.175  ,iso-1
35567  ,3.482e+002  ,-12.205  ,9.9186  ,1.4518  ,iso-1
35571  ,3.474e+002  ,-12.918  ,9.9186  ,2.8982  ,iso-1
35572  ,3.473e+002  ,-12.918  ,9.9186  ,3.6214  ,iso-1
35573  ,3.477e+002  ,-12.205  ,9.9186  ,2.8982  ,iso-1
35578  ,3.470e+002  ,-12.918  ,9.9186  ,4.3445  ,iso-1
35579  ,3.469e+002  ,-12.918  ,9.9186  ,5.0677  ,iso-1
35580  ,3.472e+002  ,-12.205  ,9.9186  ,4.3445  ,iso-1
35586  ,3.467e+002  ,-12.918  ,9.9186  ,5.7909  ,iso-1
35587  ,3.465e+002  ,-12.918  ,9.9186  ,6.5141  ,iso-1
35588  ,3.468e+002  ,-12.205  ,9.9186  ,5.7909  ,iso-1
35593  ,3.463e+002  ,-12.918  ,9.9186  ,7.2373  ,iso-1
35594  ,3.461e+002  ,-12.918  ,9.9186  ,7.9605  ,iso-1
35595  ,3.464e+002  ,-12.205  ,9.9186  ,7.2373  ,iso-1
35602  ,3.460e+002  ,-12.918  ,9.9186  ,8.6837  ,iso-1
35603  ,3.458e+002  ,-12.918  ,9.9186  ,9.4069  ,iso-1
35604  ,3.461e+002  ,-12.205  ,9.9186  ,8.6837  ,iso-1
35610  ,3.457e+002  ,-12.918  ,9.9186  ,10.13  ,iso-1
35611  ,3.455e+002  ,-12.918  ,9.9186  ,10.853  ,iso-1
35612  ,3.457e+002  ,-12.205  ,9.9186  ,10.13  ,iso-1
35619  ,3.454e+002  ,-12.918  ,9.9186  ,11.576  ,iso-1
35620  ,3.453e+002  ,-12.918  ,9.9186  ,12.3  ,iso-1
35621  ,3.455e+002  ,-12.205  ,9.9186  ,11.576  ,iso-1
35628  ,3.451e+002  ,-12.918  ,9.9186  ,13.023  ,iso-1
35629  ,3.450e+002  ,-12.918  ,9.9186  ,13.746  ,iso-1
35630  ,3.452e+002  ,-12.205  ,9.9186  ,13.023  ,iso-1
35634  ,3.449e+002  ,-12.918  ,9.9186  ,14.469  ,iso-1
35635  ,3.448e+002  ,-12.918  ,9.9186  ,15.192  ,iso-1
35636  ,3.450e+002  ,-12.205  ,9.9186  ,14.469  ,iso-1
35641  ,3.447e+002  ,-12.918  ,9.9186  ,15.916  ,iso-1
35642  ,3.446e+002  ,-12.918  ,9.9186  ,16.639  ,iso-1
35643  ,3.447e+002  ,-12.205  ,9.9186  ,15.916  ,iso-1
35648  ,3.445e+002  ,-12.918  ,9.9186  ,17.362  ,iso-1
35649  ,3.444e+002  ,-12.918  ,9.9186  ,18.085  ,iso-1
35650  ,3.446e+002  ,-12.205  ,9.9186  ,17.362  ,iso-1
35652  ,3.444e+002  ,-12.918  ,9.9186  ,18.808  ,iso-1
35653  ,3.443e+002  ,-12.918  ,9.9186  ,19.532  ,iso-1
35654  ,3.444e+002  ,-12.205  ,9.9186  ,18.808  ,iso-1
35659  ,3.444e+002  ,-11.492  ,9.9186  ,-29.646  ,iso-1
35664  ,3.445e+002  ,-11.492  ,9.9186  ,-28.922  ,iso-1
35665  ,3.445e+002  ,-11.492  ,9.9186  ,-28.199  ,iso-1
35666  ,3.445e+002  ,-10.779  ,9.9186  ,-28.922  ,iso-1
35671  ,3.446e+002  ,-11.492  ,9.9186  ,-27.476  ,iso-1
35672  ,3.447e+002  ,-11.492  ,9.9186  ,-26.753  ,iso-1
35673  ,3.446e+002  ,-10.779  ,9.9186  ,-27.476  ,iso-1
35677  ,3.448e+002  ,-11.492  ,9.9186  ,-26.03  ,iso-1
35678  ,3.449e+002  ,-11.492  ,9.9186  ,-25.306  ,iso-1
35679  ,3.448e+002  ,-10.779  ,9.9186  ,-26.03  ,iso-1
35686  ,3.450e+002  ,-11.492  ,9.9186  ,-24.583  ,iso-1
35687  ,3.451e+002  ,-11.492  ,9.9186  ,-23.86  ,iso-1
35688  ,3.451e+002  ,-10.779  ,9.9186  ,-24.583  ,iso-1
35692  ,3.453e+002  ,-11.492  ,9.9186  ,-23.137  ,iso-1
35693  ,3.454e+002  ,-11.492  ,9.9186  ,-22.414  ,iso-1
35694  ,3.453e+002  ,-10.779  ,9.9186  ,-23.137  ,iso-1
35700  ,3.455e+002  ,-11.492  ,9.9186  ,-21.69  ,iso-1
35701  ,3.457e+002  ,-11.492  ,9.9186  ,-20.967  ,iso-1
35702  ,3.456e+002  ,-10.779  ,9.9186  ,-21.69  ,iso-1
35707  ,3.458e+002  ,-11.492  ,9.9186  ,-20.244  ,iso-1
35708  ,3.460e+002  ,-11.492  ,9.9186  ,-19.521  ,iso-1
35709  ,3.459e+002  ,-10.779  ,9.9186  ,-20.244  ,iso-1
35712  ,3.462e+002  ,-11.492  ,9.9186  ,-18.798  ,iso-1
35713  ,3.463e+002  ,-11.492  ,9.9186  ,-18.074  ,iso-1
35714  ,3.462e+002  ,-10.779  ,9.9186  ,-18.798  ,iso-1
35719  ,3.465e+002  ,-11.492  ,9.9186  ,-17.351  ,iso-1
35720  ,3.467e+002  ,-11.492  ,9.9186  ,-16.628  ,iso-1
35721  ,3.466e+002  ,-10.779  ,9.9186  ,-17.351  ,iso-1
35726  ,3.470e+002  ,-11.492  ,9.9186  ,-15.905  ,iso-1
35727  ,3.472e+002  ,-11.492  ,9.9186  ,-15.182  ,iso-1
35728  ,3.471e+002  ,-10.779  ,9.9186  ,-15.905  ,iso-1
35733  ,3.474e+002  ,-11.492  ,9.9186  ,-14.459  ,iso-1
35734  ,3.476e+002  ,-11.492  ,9.9186  ,-13.735  ,iso-1
35735  ,3.476e+002  ,-10.779  ,9.9186  ,-14.459  ,iso-1
35742  ,3.479e+002  ,-11.492  ,9.9186  ,-13.012  ,iso-1
35743  ,3.481e+002  ,-11.492  ,9.9186  ,-12.289  ,iso-1
35744  ,3.481e+002  ,-10.779  ,9.9186  ,-13.012  ,iso-1
35749  ,3.485e+002  ,-11.492  ,9.9186  ,-11.566  ,iso-1
35750  ,3.487e+002  ,-11.492  ,9.9186  ,-10.843  ,iso-1
35751  ,3.487e+002  ,-10.779  ,9.9186  ,-11.566  ,iso-1
35757  ,3.490e+002  ,-11.492  ,9.9186  ,-10.119  ,iso-1
35758  ,3.493e+002  ,-11.492  ,9.9186  ,-9.3961  ,iso-1
35759  ,3.493e+002  ,-10.779  ,9.9186  ,-10.119  ,iso-1
35764  ,3.496e+002  ,-11.492  ,9.9186  ,-8.673  ,iso-1
35765  ,3.498e+002  ,-11.492  ,9.9186  ,-7.9498  ,iso-1
35766  ,3.500e+002  ,-10.779  ,9.9186  ,-8.673  ,iso-1
35771  ,3.501e+002  ,-11.492  ,9.9186  ,-7.2266  ,iso-1
35772  ,3.503e+002  ,-11.492  ,9.9186  ,-6.5034  ,iso-1
35773  ,3.506e+002  ,-10.779  ,9.9186  ,-7.2266  ,iso-1
35780  ,3.504e+002  ,-11.492  ,9.9186  ,-5.7802  ,iso-1
35781  ,3.505e+002  ,-11.492  ,9.9186  ,-5.057  ,iso-1
35782  ,3.510e+002  ,-10.779  ,9.9186  ,-5.7802  ,iso-1
35785  ,3.503e+002  ,-11.492  ,9.9186  ,-4.3338  ,iso-1
35786  ,3.503e+002  ,-11.492  ,9.9186  ,-3.6106  ,iso-1
35787  ,3.510e+002  ,-10.779  ,9.9186  ,-4.3338  ,iso-1
35791  ,3.500e+002  ,-11.492  ,9.9186  ,-2.8874  ,iso-1
35792  ,3.498e+002  ,-11.492  ,9.9186  ,-2.1642  ,iso-1
35793  ,3.506e+002  ,-10.779  ,9.9186  ,-2.8874  ,iso-1
35797  ,3.495e+002  ,-11.492  ,9.9186  ,-1.441  ,iso-1
35798  ,3.493e+002  ,-11.492  ,9.9186  ,-0.71781  ,iso-1
35799  ,3.500e+002  ,-10.779  ,9.9186  ,-1.441  ,iso-1
35804  ,3.489e+002  ,-11.492  ,9.9186  ,0.0053806  ,iso-1
35805  ,3.487e+002  ,-11.492  ,9.9186  ,0.72857  ,iso-1
35806  ,3.493e+002  ,-10.779  ,9.9186  ,0.0053806  ,iso-1
35809  ,3.484e+002  ,-11.492  ,9.9186  ,1.4518  ,iso-1
35810  ,3.481e+002  ,-11.492  ,9.9186  ,2.175  ,iso-1
35811  ,3.487e+002  ,-10.779  ,9.9186  ,1.4518  ,iso-1
35816  ,3.479e+002  ,-11.492  ,9.9186  ,2.8982  ,iso-1
35817  ,3.476e+002  ,-11.492  ,9.9186  ,3.6214  ,iso-1
35818  ,3.481e+002  ,-10.779  ,9.9186  ,2.8982  ,iso-1
35823  ,3.474e+002  ,-11.492  ,9.9186  ,4.3445  ,iso-1
35824  ,3.472e+002  ,-11.492  ,9.9186  ,5.0677  ,iso-1
35825  ,3.476e+002  ,-10.779  ,9.9186  ,4.3445  ,iso-1
35829  ,3.469e+002  ,-11.492  ,9.9186  ,5.7909  ,iso-1
35830  ,3.467e+002  ,-11.492  ,9.9186  ,6.5141  ,iso-1
35831  ,3.471e+002  ,-10.779  ,9.9186  ,5.7909  ,iso-1
35836  ,3.465e+002  ,-11.492  ,9.9186  ,7.2373  ,iso-1
35837  ,3.463e+002  ,-11.492  ,9.9186  ,7.9605  ,iso-1
35838  ,3.466e+002  ,-10.779  ,9.9186  ,7.2373  ,iso-1
35844  ,3.461e+002  ,-11.492  ,9.9186  ,8.6837  ,iso-1
35845  ,3.460e+002  ,-11.492  ,9.9186  ,9.4069  ,iso-1
35846  ,3.462e+002  ,-10.779  ,9.9186  ,8.6837  ,iso-1
35849  ,3.458e+002  ,-11.492  ,9.9186  ,10.13  ,iso-1
